id,date,layer,total_cases,new_cases,active_cases_7,active_cases_14,new_cases_mean_7,new_cases_mean_14,max_new_cases,max_new_cases_date
33023,2021-02-22,cnig_municipios,41,0,2,4,0.2857142857142857,0.2857142857142857,3,2021-01-20
33070,2021-02-22,cnig_municipios,62,0,1,6,0.14285714285714285,0.42857142857142855,4,2020-03-15
33028,2021-02-22,cnig_municipios,20,0,0,0,0.0,0.0,3,2020-12-11
33014,2021-02-22,cnig_municipios,413,0,8,32,1.1428571428571428,2.2857142857142856,18,2020-10-30
33037,2021-02-22,cnig_municipios,1484,1,14,55,2.0,3.9285714285714284,41,2020-10-09
33064,2021-02-22,cnig_municipios,12,0,0,0,0.0,0.0,3,2020-12-17
33029,2021-02-22,cnig_municipios,5,1,3,4,0.42857142857142855,0.2857142857142857,2,2021-02-16
33036,2021-02-22,cnig_municipios,425,0,2,12,0.2857142857142857,0.8571428571428571,15,2021-01-16
33054,2021-02-22,cnig_municipios,40,0,2,2,0.2857142857142857,0.14285714285714285,3,2020-11-10
33060,2021-02-22,cnig_municipios,666,0,2,16,0.2857142857142857,1.1428571428571428,34,2020-11-05
33059,2021-02-22,cnig_municipios,190,1,1,2,0.14285714285714285,0.14285714285714285,17,2021-01-27
33018,2021-02-22,cnig_municipios,58,0,3,14,0.42857142857142855,1.0,5,2021-02-09
33048,2021-02-22,cnig_municipios,1,0,0,0,0.0,0.0,1,2020-10-31
33032,2021-02-22,cnig_municipios,738,3,10,25,1.4285714285714286,1.7857142857142858,30,2020-11-24
33072,2021-02-22,cnig_municipios,60,0,0,2,0.0,0.14285714285714285,6,2020-10-09
33011,2021-02-22,cnig_municipios,425,1,4,13,0.5714285714285714,0.9285714285714286,16,2021-01-25
33075,2021-02-22,cnig_municipios,4,0,0,0,0.0,0.0,2,2021-01-30
33073,2021-02-22,cnig_municipios,210,0,3,20,0.42857142857142855,1.4285714285714286,8,2021-02-05
33040,2021-02-22,cnig_municipios,147,0,6,9,0.8571428571428571,0.6428571428571429,11,2020-11-13
33003,2021-02-22,cnig_municipios,11,0,0,0,0.0,0.0,3,2020-12-30
33042,2021-02-22,cnig_municipios,201,0,2,4,0.2857142857142857,0.2857142857142857,9,2021-01-20
33016,2021-02-22,cnig_municipios,1195,6,37,75,5.285714285714286,5.357142857142857,33,2021-01-24
33050,2021-02-22,cnig_municipios,17,0,1,2,0.14285714285714285,0.14285714285714285,3,2020-09-30
33030,2021-02-22,cnig_municipios,60,0,0,3,0.0,0.21428571428571427,5,2020-10-23
33069,2021-02-22,cnig_municipios,180,0,4,8,0.5714285714285714,0.5714285714285714,15,2020-11-21
33049,2021-02-22,cnig_municipios,204,6,56,92,8.0,6.571428571428571,11,2021-02-16
33052,2021-02-22,cnig_municipios,18,0,1,4,0.14285714285714285,0.2857142857142857,3,2021-02-11
33013,2021-02-22,cnig_municipios,3,0,0,1,0.0,0.07142857142857142,1,2020-12-01
33017,2021-02-22,cnig_municipios,31,0,2,4,0.2857142857142857,0.2857142857142857,3,2020-08-01
33015,2021-02-22,cnig_municipios,32,0,1,1,0.14285714285714285,0.07142857142857142,4,2021-01-22
33035,2021-02-21,cnig_municipios,397,0,18,43,2.5714285714285716,3.0714285714285716,11,2020-11-08
33001,2021-02-21,cnig_municipios,51,0,0,0,0.0,0.0,5,2020-10-27
33002,2021-02-21,cnig_municipios,449,2,15,55,2.142857142857143,3.9285714285714284,23,2021-01-28
33078,2021-02-21,cnig_municipios,8,0,0,0,0.0,0.0,3,2021-01-15
33058,2021-02-21,cnig_municipios,67,0,0,0,0.0,0.0,22,2020-10-15
33046,2021-02-21,cnig_municipios,9,0,7,8,1.0,0.5714285714285714,5,2021-02-18
33020,2021-02-21,cnig_municipios,809,1,25,62,3.5714285714285716,4.428571428571429,39,2021-01-24
33041,2021-02-21,cnig_municipios,115,2,8,20,1.1428571428571428,1.4285714285714286,5,2020-10-18
33021,2021-02-21,cnig_municipios,299,1,11,23,1.5714285714285714,1.6428571428571428,11,2021-01-29
33010,2021-02-21,cnig_municipios,67,0,0,2,0.0,0.14285714285714285,4,2020-04-03
33038,2021-02-21,cnig_municipios,56,0,2,2,0.2857142857142857,0.14285714285714285,3,2021-01-27
33004,2021-02-21,cnig_municipios,4170,9,86,249,12.285714285714286,17.785714285714285,99,2021-01-29
33012,2021-02-21,cnig_municipios,139,2,3,7,0.42857142857142855,0.5,5,2021-01-24
33027,2021-02-21,cnig_municipios,11,0,2,4,0.2857142857142857,0.2857142857142857,3,2020-10-05
33047,2021-02-21,cnig_municipios,22,0,0,0,0.0,0.0,3,2020-12-22
33071,2021-02-21,cnig_municipios,18,0,1,2,0.14285714285714285,0.14285714285714285,4,2021-02-03
33007,2021-02-21,cnig_municipios,22,0,1,4,0.14285714285714285,0.2857142857142857,3,2020-09-14
33062,2021-02-21,cnig_municipios,12,0,0,0,0.0,0.0,2,2021-02-02
33063,2021-02-21,cnig_municipios,9,0,0,1,0.0,0.07142857142857142,3,2021-01-27
33009,2021-02-21,cnig_municipios,16,0,3,5,0.42857142857142855,0.35714285714285715,3,2020-10-09
33056,2021-02-21,cnig_municipios,135,1,6,17,0.8571428571428571,1.2142857142857142,12,2021-01-28
33057,2021-02-21,cnig_municipios,48,0,0,0,0.0,0.0,4,2021-01-11
33025,2021-02-21,cnig_municipios,457,1,5,26,0.7142857142857143,1.8571428571428572,12,2021-02-03
33065,2021-02-21,cnig_municipios,36,0,6,12,0.8571428571428571,0.8571428571428571,4,2021-01-28
33074,2021-02-21,cnig_municipios,57,1,1,3,0.14285714285714285,0.21428571428571427,5,2021-02-02
33033,2021-02-21,cnig_municipios,688,0,15,42,2.142857142857143,3.0,37,2020-11-24
33053,2021-02-21,cnig_municipios,81,0,0,0,0.0,0.0,21,2021-01-22
33044,2021-02-21,cnig_municipios,8582,23,290,585,41.42857142857143,41.785714285714285,156,2020-11-11
33061,2021-02-21,cnig_municipios,0,0,0,0,0.0,0.0,0,2020-02-29
33019,2021-02-21,cnig_municipios,73,0,0,5,0.0,0.35714285714285715,3,2021-01-16
33006,2021-02-21,cnig_municipios,63,0,8,11,1.1428571428571428,0.7857142857142857,5,2021-02-16
33051,2021-02-21,cnig_municipios,297,0,2,18,0.2857142857142857,1.2857142857142858,22,2020-04-11
33031,2021-02-21,cnig_municipios,1815,5,40,99,5.714285714285714,7.071428571428571,74,2020-11-12
33022,2021-02-21,cnig_municipios,6,0,0,0,0.0,0.0,2,2020-11-16
33005,2021-02-21,cnig_municipios,29,0,3,3,0.42857142857142855,0.21428571428571427,3,2021-02-19
33045,2021-02-21,cnig_municipios,187,2,4,6,0.5714285714285714,0.42857142857142855,9,2021-01-20
33034,2021-02-21,cnig_municipios,312,0,18,34,2.5714285714285716,2.4285714285714284,8,2020-09-18
33055,2021-02-21,cnig_municipios,27,0,0,0,0.0,0.0,5,2021-01-18
33067,2021-02-21,cnig_municipios,41,0,0,0,0.0,0.0,6,2020-11-10
33008,2021-02-21,cnig_municipios,32,2,5,13,0.7142857142857143,0.9285714285714286,4,2021-02-09
33043,2021-02-21,cnig_municipios,9,0,0,0,0.0,0.0,2,2020-09-20
33039,2021-02-21,cnig_municipios,47,0,0,0,0.0,0.0,3,2020-11-06
33068,2021-02-21,cnig_municipios,14,0,1,3,0.14285714285714285,0.21428571428571427,2,2020-10-27
33077,2021-02-21,cnig_municipios,9,0,0,0,0.0,0.0,3,2021-01-09
33076,2021-02-21,cnig_municipios,483,0,4,15,0.5714285714285714,1.0714285714285714,35,2020-11-05
33026,2021-02-21,cnig_municipios,527,0,3,7,0.42857142857142855,0.5,41,2020-03-19
33066,2021-02-21,cnig_municipios,1836,4,36,99,5.142857142857143,7.071428571428571,61,2020-11-13
33024,2021-02-21,cnig_municipios,12612,31,280,714,40.0,51.0,368,2020-11-13
33023,2021-02-21,cnig_municipios,41,0,2,4,0.2857142857142857,0.2857142857142857,3,2021-01-20
33070,2021-02-21,cnig_municipios,62,0,1,6,0.14285714285714285,0.42857142857142855,4,2020-03-15
33028,2021-02-21,cnig_municipios,20,0,0,0,0.0,0.0,3,2020-12-11
33014,2021-02-21,cnig_municipios,413,1,12,34,1.7142857142857142,2.4285714285714284,18,2020-10-30
33037,2021-02-21,cnig_municipios,1483,2,15,61,2.142857142857143,4.357142857142857,41,2020-10-09
33064,2021-02-21,cnig_municipios,12,0,0,0,0.0,0.0,3,2020-12-17
33029,2021-02-21,cnig_municipios,4,0,2,3,0.2857142857142857,0.21428571428571427,2,2021-02-16
33036,2021-02-21,cnig_municipios,425,0,2,12,0.2857142857142857,0.8571428571428571,15,2021-01-16
33054,2021-02-21,cnig_municipios,40,2,2,2,0.2857142857142857,0.14285714285714285,3,2020-11-10
33060,2021-02-21,cnig_municipios,666,1,3,19,0.42857142857142855,1.3571428571428572,34,2020-11-05
33059,2021-02-21,cnig_municipios,189,0,0,3,0.0,0.21428571428571427,17,2021-01-27
33018,2021-02-21,cnig_municipios,58,0,7,16,1.0,1.1428571428571428,5,2021-02-09
33048,2021-02-21,cnig_municipios,1,0,0,0,0.0,0.0,1,2020-10-31
33032,2021-02-21,cnig_municipios,735,1,10,26,1.4285714285714286,1.8571428571428572,30,2020-11-24
33072,2021-02-21,cnig_municipios,60,0,0,2,0.0,0.14285714285714285,6,2020-10-09
33011,2021-02-21,cnig_municipios,424,0,4,19,0.5714285714285714,1.3571428571428572,16,2021-01-25
33075,2021-02-21,cnig_municipios,4,0,0,0,0.0,0.0,2,2021-01-30
33073,2021-02-21,cnig_municipios,210,0,4,21,0.5714285714285714,1.5,8,2021-02-05
33040,2021-02-21,cnig_municipios,147,0,8,9,1.1428571428571428,0.6428571428571429,11,2020-11-13
33003,2021-02-21,cnig_municipios,11,0,0,0,0.0,0.0,3,2020-12-30
33042,2021-02-21,cnig_municipios,201,0,3,4,0.42857142857142855,0.2857142857142857,9,2021-01-20
33016,2021-02-21,cnig_municipios,1189,2,34,74,4.857142857142857,5.285714285714286,33,2021-01-24
33050,2021-02-21,cnig_municipios,17,1,1,2,0.14285714285714285,0.14285714285714285,3,2020-09-30
33030,2021-02-21,cnig_municipios,60,0,0,4,0.0,0.2857142857142857,5,2020-10-23
33069,2021-02-21,cnig_municipios,180,1,4,9,0.5714285714285714,0.6428571428571429,15,2020-11-21
33049,2021-02-21,cnig_municipios,198,10,50,93,7.142857142857143,6.642857142857143,11,2021-02-16
33052,2021-02-21,cnig_municipios,18,0,1,4,0.14285714285714285,0.2857142857142857,3,2021-02-11
33013,2021-02-21,cnig_municipios,3,0,0,1,0.0,0.07142857142857142,1,2020-12-01
33017,2021-02-21,cnig_municipios,31,0,2,4,0.2857142857142857,0.2857142857142857,3,2020-08-01
33015,2021-02-21,cnig_municipios,32,0,1,4,0.14285714285714285,0.2857142857142857,4,2021-01-22
33035,2021-02-20,cnig_municipios,397,5,23,44,3.2857142857142856,3.142857142857143,11,2020-11-08
33001,2021-02-20,cnig_municipios,51,0,0,0,0.0,0.0,5,2020-10-27
33002,2021-02-20,cnig_municipios,447,1,20,58,2.857142857142857,4.142857142857143,23,2021-01-28
33078,2021-02-20,cnig_municipios,8,0,0,0,0.0,0.0,3,2021-01-15
33058,2021-02-20,cnig_municipios,67,0,0,0,0.0,0.0,22,2020-10-15
33046,2021-02-20,cnig_municipios,9,0,7,9,1.0,0.6428571428571429,5,2021-02-18
33020,2021-02-20,cnig_municipios,808,4,25,74,3.5714285714285716,5.285714285714286,39,2021-01-24
33041,2021-02-20,cnig_municipios,113,1,8,19,1.1428571428571428,1.3571428571428572,5,2020-10-18
33021,2021-02-20,cnig_municipios,298,0,10,25,1.4285714285714286,1.7857142857142858,11,2021-01-29
33010,2021-02-20,cnig_municipios,67,0,0,2,0.0,0.14285714285714285,4,2020-04-03
33038,2021-02-20,cnig_municipios,56,0,2,2,0.2857142857142857,0.14285714285714285,3,2021-01-27
33004,2021-02-20,cnig_municipios,4161,19,91,268,13.0,19.142857142857142,99,2021-01-29
33012,2021-02-20,cnig_municipios,137,0,2,5,0.2857142857142857,0.35714285714285715,5,2021-01-24
33027,2021-02-20,cnig_municipios,11,1,2,4,0.2857142857142857,0.2857142857142857,3,2020-10-05
33047,2021-02-20,cnig_municipios,22,0,0,0,0.0,0.0,3,2020-12-22
33071,2021-02-20,cnig_municipios,18,0,2,3,0.2857142857142857,0.21428571428571427,4,2021-02-03
33007,2021-02-20,cnig_municipios,22,1,1,4,0.14285714285714285,0.2857142857142857,3,2020-09-14
33062,2021-02-20,cnig_municipios,12,0,0,1,0.0,0.07142857142857142,2,2021-02-02
33063,2021-02-20,cnig_municipios,9,0,0,1,0.0,0.07142857142857142,3,2021-01-27
33009,2021-02-20,cnig_municipios,16,0,4,5,0.5714285714285714,0.35714285714285715,3,2020-10-09
33056,2021-02-20,cnig_municipios,134,0,5,18,0.7142857142857143,1.2857142857142858,12,2021-01-28
33057,2021-02-20,cnig_municipios,48,0,0,0,0.0,0.0,4,2021-01-11
33025,2021-02-20,cnig_municipios,456,0,4,31,0.5714285714285714,2.2142857142857144,12,2021-02-03
33065,2021-02-20,cnig_municipios,36,0,6,13,0.8571428571428571,0.9285714285714286,4,2021-01-28
33074,2021-02-20,cnig_municipios,56,0,0,2,0.0,0.14285714285714285,5,2021-02-02
33033,2021-02-20,cnig_municipios,688,3,19,53,2.7142857142857144,3.7857142857142856,37,2020-11-24
33053,2021-02-20,cnig_municipios,81,0,0,0,0.0,0.0,21,2021-01-22
33044,2021-02-20,cnig_municipios,8559,24,302,591,43.142857142857146,42.214285714285715,156,2020-11-11
33061,2021-02-20,cnig_municipios,0,0,0,0,0.0,0.0,0,2020-02-29
33019,2021-02-20,cnig_municipios,73,0,0,5,0.0,0.35714285714285715,3,2021-01-16
33006,2021-02-20,cnig_municipios,63,0,8,11,1.1428571428571428,0.7857142857142857,5,2021-02-16
33051,2021-02-20,cnig_municipios,297,1,2,20,0.2857142857142857,1.4285714285714286,22,2020-04-11
33031,2021-02-20,cnig_municipios,1810,1,39,102,5.571428571428571,7.285714285714286,74,2020-11-12
33022,2021-02-20,cnig_municipios,6,0,0,0,0.0,0.0,2,2020-11-16
33005,2021-02-20,cnig_municipios,29,0,3,4,0.42857142857142855,0.2857142857142857,3,2021-02-19
33045,2021-02-20,cnig_municipios,185,1,2,5,0.2857142857142857,0.35714285714285715,9,2021-01-20
33034,2021-02-20,cnig_municipios,312,0,19,34,2.7142857142857144,2.4285714285714284,8,2020-09-18
33055,2021-02-20,cnig_municipios,27,0,0,0,0.0,0.0,5,2021-01-18
33067,2021-02-20,cnig_municipios,41,0,0,0,0.0,0.0,6,2020-11-10
33008,2021-02-20,cnig_municipios,30,0,3,12,0.42857142857142855,0.8571428571428571,4,2021-02-09
33043,2021-02-20,cnig_municipios,9,0,0,0,0.0,0.0,2,2020-09-20
33039,2021-02-20,cnig_municipios,47,0,0,0,0.0,0.0,3,2020-11-06
33068,2021-02-20,cnig_municipios,14,0,1,3,0.14285714285714285,0.21428571428571427,2,2020-10-27
33077,2021-02-20,cnig_municipios,9,0,0,0,0.0,0.0,3,2021-01-09
33076,2021-02-20,cnig_municipios,483,1,4,17,0.5714285714285714,1.2142857142857142,35,2020-11-05
33026,2021-02-20,cnig_municipios,527,0,3,7,0.42857142857142855,0.5,41,2020-03-19
33066,2021-02-20,cnig_municipios,1832,7,41,106,5.857142857142857,7.571428571428571,61,2020-11-13
33024,2021-02-20,cnig_municipios,12581,49,282,768,40.285714285714285,54.857142857142854,368,2020-11-13
33023,2021-02-20,cnig_municipios,41,0,2,4,0.2857142857142857,0.2857142857142857,3,2021-01-20
33070,2021-02-20,cnig_municipios,62,0,3,6,0.42857142857142855,0.42857142857142855,4,2020-03-15
33028,2021-02-20,cnig_municipios,20,0,0,0,0.0,0.0,3,2020-12-11
33014,2021-02-20,cnig_municipios,412,1,12,39,1.7142857142857142,2.7857142857142856,18,2020-10-30
33037,2021-02-20,cnig_municipios,1481,2,18,64,2.5714285714285716,4.571428571428571,41,2020-10-09
33064,2021-02-20,cnig_municipios,12,0,0,0,0.0,0.0,3,2020-12-17
33029,2021-02-20,cnig_municipios,4,0,3,3,0.42857142857142855,0.21428571428571427,2,2021-02-16
33036,2021-02-20,cnig_municipios,425,0,4,13,0.5714285714285714,0.9285714285714286,15,2021-01-16
33054,2021-02-20,cnig_municipios,38,0,0,0,0.0,0.0,3,2020-11-10
33060,2021-02-20,cnig_municipios,665,0,4,19,0.5714285714285714,1.3571428571428572,34,2020-11-05
33059,2021-02-20,cnig_municipios,189,0,0,4,0.0,0.2857142857142857,17,2021-01-27
33018,2021-02-20,cnig_municipios,58,0,7,16,1.0,1.1428571428571428,5,2021-02-09
33048,2021-02-20,cnig_municipios,1,0,0,0,0.0,0.0,1,2020-10-31
33032,2021-02-20,cnig_municipios,734,0,9,27,1.2857142857142858,1.9285714285714286,30,2020-11-24
33072,2021-02-20,cnig_municipios,60,0,0,3,0.0,0.21428571428571427,6,2020-10-09
33011,2021-02-20,cnig_municipios,424,0,5,21,0.7142857142857143,1.5,16,2021-01-25
33075,2021-02-20,cnig_municipios,4,0,0,0,0.0,0.0,2,2021-01-30
33073,2021-02-20,cnig_municipios,210,0,6,21,0.8571428571428571,1.5,8,2021-02-05
33040,2021-02-20,cnig_municipios,147,0,8,11,1.1428571428571428,0.7857142857142857,11,2020-11-13
33003,2021-02-20,cnig_municipios,11,0,0,0,0.0,0.0,3,2020-12-30
33042,2021-02-20,cnig_municipios,201,0,3,5,0.42857142857142855,0.35714285714285715,9,2021-01-20
33016,2021-02-20,cnig_municipios,1187,7,35,82,5.0,5.857142857142857,33,2021-01-24
33050,2021-02-20,cnig_municipios,16,0,0,1,0.0,0.07142857142857142,3,2020-09-30
33030,2021-02-20,cnig_municipios,60,0,0,6,0.0,0.42857142857142855,5,2020-10-23
33069,2021-02-20,cnig_municipios,179,0,4,8,0.5714285714285714,0.5714285714285714,15,2020-11-21
33049,2021-02-20,cnig_municipios,188,11,41,85,5.857142857142857,6.071428571428571,11,2021-02-16
33052,2021-02-20,cnig_municipios,18,0,1,4,0.14285714285714285,0.2857142857142857,3,2021-02-11
33013,2021-02-20,cnig_municipios,3,0,0,1,0.0,0.07142857142857142,1,2020-12-01
33017,2021-02-20,cnig_municipios,31,0,2,4,0.2857142857142857,0.2857142857142857,3,2020-08-01
33015,2021-02-20,cnig_municipios,32,0,1,4,0.14285714285714285,0.2857142857142857,4,2021-01-22
33035,2021-02-19,cnig_municipios,392,1,24,39,3.4285714285714284,2.7857142857142856,11,2020-11-08
33001,2021-02-19,cnig_municipios,51,0,0,0,0.0,0.0,5,2020-10-27
33002,2021-02-19,cnig_municipios,446,0,23,61,3.2857142857142856,4.357142857142857,23,2021-01-28
33078,2021-02-19,cnig_municipios,8,0,0,0,0.0,0.0,3,2021-01-15
33058,2021-02-19,cnig_municipios,67,0,0,0,0.0,0.0,22,2020-10-15
33046,2021-02-19,cnig_municipios,9,0,7,9,1.0,0.6428571428571429,5,2021-02-18
33020,2021-02-19,cnig_municipios,804,4,26,76,3.7142857142857144,5.428571428571429,39,2021-01-24
33041,2021-02-19,cnig_municipios,112,1,10,20,1.4285714285714286,1.4285714285714286,5,2020-10-18
33021,2021-02-19,cnig_municipios,298,2,12,30,1.7142857142857142,2.142857142857143,11,2021-01-29
33010,2021-02-19,cnig_municipios,67,0,0,2,0.0,0.14285714285714285,4,2020-04-03
33038,2021-02-19,cnig_municipios,56,1,2,2,0.2857142857142857,0.14285714285714285,3,2021-01-27
33004,2021-02-19,cnig_municipios,4142,6,96,292,13.714285714285714,20.857142857142858,99,2021-01-29
33012,2021-02-19,cnig_municipios,137,0,3,6,0.42857142857142855,0.42857142857142855,5,2021-01-24
33027,2021-02-19,cnig_municipios,10,0,1,3,0.14285714285714285,0.21428571428571427,3,2020-10-05
33047,2021-02-19,cnig_municipios,22,0,0,0,0.0,0.0,3,2020-12-22
33071,2021-02-19,cnig_municipios,18,0,2,3,0.2857142857142857,0.21428571428571427,4,2021-02-03
33007,2021-02-19,cnig_municipios,21,0,2,3,0.2857142857142857,0.21428571428571427,3,2020-09-14
33062,2021-02-19,cnig_municipios,12,0,0,3,0.0,0.21428571428571427,2,2021-02-02
33063,2021-02-19,cnig_municipios,9,0,0,2,0.0,0.14285714285714285,3,2021-01-27
33009,2021-02-19,cnig_municipios,16,2,4,5,0.5714285714285714,0.35714285714285715,3,2020-10-09
33056,2021-02-19,cnig_municipios,134,2,7,21,1.0,1.5,12,2021-01-28
33057,2021-02-19,cnig_municipios,48,0,0,0,0.0,0.0,4,2021-01-11
33025,2021-02-19,cnig_municipios,456,1,8,35,1.1428571428571428,2.5,12,2021-02-03
33065,2021-02-19,cnig_municipios,36,0,9,15,1.2857142857142858,1.0714285714285714,4,2021-01-28
33074,2021-02-19,cnig_municipios,56,0,0,3,0.0,0.21428571428571427,5,2021-02-02
33033,2021-02-19,cnig_municipios,685,0,18,59,2.5714285714285716,4.214285714285714,37,2020-11-24
33053,2021-02-19,cnig_municipios,81,0,0,0,0.0,0.0,21,2021-01-22
33044,2021-02-19,cnig_municipios,8535,51,307,601,43.857142857142854,42.92857142857143,156,2020-11-11
33061,2021-02-19,cnig_municipios,0,0,0,0,0.0,0.0,0,2020-02-29
33019,2021-02-19,cnig_municipios,73,0,0,8,0.0,0.5714285714285714,3,2021-01-16
33006,2021-02-19,cnig_municipios,63,1,8,11,1.1428571428571428,0.7857142857142857,5,2021-02-16
33051,2021-02-19,cnig_municipios,296,1,5,20,0.7142857142857143,1.4285714285714286,22,2020-04-11
33031,2021-02-19,cnig_municipios,1809,10,39,104,5.571428571428571,7.428571428571429,74,2020-11-12
33022,2021-02-19,cnig_municipios,6,0,0,0,0.0,0.0,2,2020-11-16
33005,2021-02-19,cnig_municipios,29,3,3,4,0.42857142857142855,0.2857142857142857,3,2021-02-19
33045,2021-02-19,cnig_municipios,184,0,1,6,0.14285714285714285,0.42857142857142855,9,2021-01-20
33034,2021-02-19,cnig_municipios,312,4,22,36,3.142857142857143,2.5714285714285716,8,2020-09-18
33055,2021-02-19,cnig_municipios,27,0,0,0,0.0,0.0,5,2021-01-18
33067,2021-02-19,cnig_municipios,41,0,0,0,0.0,0.0,6,2020-11-10
33008,2021-02-19,cnig_municipios,30,1,3,13,0.42857142857142855,0.9285714285714286,4,2021-02-09
33043,2021-02-19,cnig_municipios,9,0,0,0,0.0,0.0,2,2020-09-20
33039,2021-02-19,cnig_municipios,47,0,0,1,0.0,0.07142857142857142,3,2020-11-06
33068,2021-02-19,cnig_municipios,14,0,1,3,0.14285714285714285,0.21428571428571427,2,2020-10-27
33077,2021-02-19,cnig_municipios,9,0,0,0,0.0,0.0,3,2021-01-09
33076,2021-02-19,cnig_municipios,482,1,4,19,0.5714285714285714,1.3571428571428572,35,2020-11-05
33026,2021-02-19,cnig_municipios,527,1,3,8,0.42857142857142855,0.5714285714285714,41,2020-03-19
33066,2021-02-19,cnig_municipios,1825,5,42,104,6.0,7.428571428571429,61,2020-11-13
33024,2021-02-19,cnig_municipios,12532,38,296,788,42.285714285714285,56.285714285714285,368,2020-11-13
33023,2021-02-19,cnig_municipios,41,0,2,4,0.2857142857142857,0.2857142857142857,3,2021-01-20
33070,2021-02-19,cnig_municipios,62,0,3,6,0.42857142857142855,0.42857142857142855,4,2020-03-15
33028,2021-02-19,cnig_municipios,20,0,0,0,0.0,0.0,3,2020-12-11
33014,2021-02-19,cnig_municipios,411,0,14,47,2.0,3.357142857142857,18,2020-10-30
33037,2021-02-19,cnig_municipios,1479,2,17,66,2.4285714285714284,4.714285714285714,41,2020-10-09
33064,2021-02-19,cnig_municipios,12,0,0,0,0.0,0.0,3,2020-12-17
33029,2021-02-19,cnig_municipios,4,0,3,3,0.42857142857142855,0.21428571428571427,2,2021-02-16
33036,2021-02-19,cnig_municipios,425,1,5,16,0.7142857142857143,1.1428571428571428,15,2021-01-16
33054,2021-02-19,cnig_municipios,38,0,0,0,0.0,0.0,3,2020-11-10
33060,2021-02-19,cnig_municipios,665,0,4,19,0.5714285714285714,1.3571428571428572,34,2020-11-05
33059,2021-02-19,cnig_municipios,189,0,0,5,0.0,0.35714285714285715,17,2021-01-27
33018,2021-02-19,cnig_municipios,58,0,7,17,1.0,1.2142857142857142,5,2021-02-09
33048,2021-02-19,cnig_municipios,1,0,0,0,0.0,0.0,1,2020-10-31
33032,2021-02-19,cnig_municipios,734,2,10,27,1.4285714285714286,1.9285714285714286,30,2020-11-24
33072,2021-02-19,cnig_municipios,60,0,0,3,0.0,0.21428571428571427,6,2020-10-09
33011,2021-02-19,cnig_municipios,424,0,5,26,0.7142857142857143,1.8571428571428572,16,2021-01-25
33075,2021-02-19,cnig_municipios,4,0,0,0,0.0,0.0,2,2021-01-30
33073,2021-02-19,cnig_municipios,210,1,6,23,0.8571428571428571,1.6428571428571428,8,2021-02-05
33040,2021-02-19,cnig_municipios,147,3,8,11,1.1428571428571428,0.7857142857142857,11,2020-11-13
