id,date,layer,population,total_cases,new_cases,active_cases_7,active_cases_14,new_cases_mean_7,new_cases_mean_14,max_new_cases,max_new_cases_date,active_cases_14_by_100k,active_cases_7_by_100k,new_cases_by_100k,total_cases_by_100k
11,2021-03-16,zbs_15,15609.300809644375,1242,4,10,20,1.4285714285714286,1.4285714285714286,22,2020-10-26,0.0012812873711577641,0.0006406436855788821,0.0002562574742315528,0.07956794574889715
41,2021-03-16,zbs_15,5475.476116874826,638,0,0,1,0.0,0.07142857142857142,77,2020-05-28,0.00018263251973981,0.0,0.0,0.11651954759399878
43,2021-03-16,zbs_15,8918.80440118361,638,0,2,3,0.2857142857142857,0.21428571428571427,20,2020-10-26,0.0003363679552835436,0.00022424530352236236,0.0,0.0715342518236336
64,2021-03-16,zbs_15,10476.34194945065,1025,1,7,21,1.0,1.5,67,2020-05-28,0.0020045164716202472,0.000668172157206749,9.545316531524986e-05,0.09783949444813111
19,2021-03-16,zbs_15,17376.72398976239,870,1,7,9,1.0,0.6428571428571429,17,2020-10-24,0.0005179342208175953,0.00040283772730257414,5.754824675751059e-05,0.05006697467903421
28,2021-03-16,zbs_15,11352.186587227017,1155,0,2,8,0.2857142857142857,0.5714285714285714,21,2020-10-28,0.0007047100519825184,0.0001761775129956296,0.0,0.1017425137549761
09,2021-03-16,zbs_15,,178,0,0,0,0.0,0.0,17,2021-01-18,,,,
44,2021-03-16,zbs_15,12690.419065599146,1235,0,7,11,1.0,0.7857142857142857,58,2020-09-20,0.0008667956466322307,0.0005515972296750559,0.0,0.09731751123552772
38,2021-03-16,zbs_15,11068.417080246163,663,6,10,15,1.4285714285714286,1.0714285714285714,21,2020-11-06,0.0013552073337361442,0.000903471555824096,0.0005420829334944577,0.059900164151137573
30,2021-03-16,zbs_15,1424.9166360586387,89,0,0,0,0.0,0.0,6,2020-10-08,0.0,0.0,0.0,0.06245979431202138
25,2021-03-16,zbs_15,26911.520411860634,1780,1,19,33,2.7142857142857144,2.357142857142857,36,2020-10-16,0.0012262406395090188,0.000706017337899132,3.715880725784906e-05,0.06614267691897133
34,2021-03-16,zbs_15,4887.771006082094,218,7,11,18,1.5714285714285714,1.2857142857142858,22,2020-05-28,0.003682660250981831,0.00225051459782223,0.001432145653159601,0.044601107484113285
22,2021-03-16,zbs_15,12655.698842998285,1373,1,9,18,1.2857142857142858,1.2857142857142858,23,2020-10-30,0.0014222841601480133,0.0007111420800740067,7.901578667488963e-05,0.10848867510462347
39,2021-03-16,zbs_15,14072.295125071178,1145,3,4,7,0.5714285714285714,0.5,46,2021-01-18,0.0004974312958750284,0.0002842464547857305,0.00021318484108929787,0.08136554768241536
67,2021-03-16,zbs_15,15052.795250673982,1224,2,7,17,1.0,1.2142857142857142,20,2021-01-04,0.001129358349522414,0.0004650299086268763,0.00013286568817910753,0.0813138011656138
48,2021-03-16,zbs_15,12081.04982002121,962,1,8,8,1.1428571428571428,0.5714285714285714,29,2020-10-29,0.0006621941072324752,0.0006621941072324752,8.27742634040594e-05,0.07962884139470514
63,2021-03-16,zbs_15,11300.125675651732,1159,1,9,16,1.2857142857142858,1.1428571428571428,28,2020-10-29,0.0014159134561197882,0.0007964513190673808,8.849459100748676e-05,0.10256523097767715
35,2021-03-16,zbs_15,4892.142727146121,168,1,1,2,0.14285714285714285,0.14285714285714285,7,2020-05-28,0.0004088188165284212,0.0002044094082642106,0.0002044094082642106,0.03434078058838738
20,2021-03-16,zbs_15,15718.577191783743,1864,0,1,18,0.14285714285714285,1.2857142857142858,32,2020-05-19,0.0011451418140700914,6.361898967056064e-05,0.0,0.11858579674592504
37,2021-03-16,zbs_15,4769.214962046849,461,1,2,4,0.2857142857142857,0.2857142857142857,39,2020-11-04,0.0008387124572559175,0.00041935622862795876,0.00020967811431397938,0.09666161069874449
17,2021-03-16,zbs_15,16711.97553803877,2167,3,35,56,5.0,4.0,40,2020-10-18,0.0033508904960120513,0.0020943065600075323,0.00017951199085778846,0.1296674947296092
68,2021-03-16,zbs_15,10299.453915717166,1088,0,1,7,0.14285714285714285,0.5,85,2020-05-28,0.0006796476839726293,9.709252628180419e-05,0.0,0.10563666859460295
13,2021-03-16,zbs_15,16760.773370565348,1526,2,9,17,1.2857142857142858,1.2142857142857142,41,2020-05-19,0.0010142730066295613,0.0005369680623332971,0.00011932623607406602,0.09104591812451238
49,2021-03-16,zbs_15,9805.325483950157,1095,0,7,8,1.0,0.5714285714285714,34,2020-05-19,0.0008158831660504077,0.0007138977702941067,0.0,0.11167400835314956
24,2021-03-16,zbs_15,18186.92800289579,1193,5,14,23,2.0,1.6428571428571428,26,2020-10-19,0.0012646445840846707,0.0007697836598776258,0.0002749227356705806,0.06559656473100053
16,2021-03-16,zbs_15,13473.457116956413,1263,3,12,22,1.7142857142857142,1.5714285714285714,37,2020-10-19,0.001632840020866871,0.0008906400113819296,0.0002226600028454824,0.09373986119794808
26,2021-03-16,zbs_15,17843.60463583607,1995,4,17,30,2.4285714285714284,2.142857142857143,155,2020-05-28,0.0016812746422182952,0.0009527222972570339,0.00022416995229577268,0.11180476370751663
66,2021-03-16,zbs_15,18141.166565341406,1111,2,8,29,1.1428571428571428,2.0714285714285716,21,2020-10-19,0.0015985741542886406,0.00044098597359686634,0.00011024649339921659,0.06124192708326481
14,2021-03-16,zbs_15,13212.4641443371,1133,0,12,21,1.7142857142857142,1.5,17,2020-10-16,0.0015894082867956663,0.0009082333067403808,0.0,0.08575236137807095
46,2021-03-16,zbs_15,21492.031978902938,2131,0,9,22,1.2857142857142858,1.5714285714285714,50,2020-08-26,0.0010236351789163396,0.0004187598459203207,0.0,0.09915302573957817
61,2021-03-16,zbs_15,13179.785380168809,1687,0,6,15,0.8571428571428571,1.0714285714285714,190,2020-05-28,0.0011381065447825887,0.0004552426179130355,0.0,0.12799904940321513
45,2021-03-16,zbs_15,14272.20855884781,1277,1,4,12,0.5714285714285714,0.8571428571428571,28,2020-08-26,0.0008407948882277794,0.0002802649627425931,7.006624068564828e-05,0.08947458935557286
40,2021-03-16,zbs_15,13201.445221383208,1033,2,3,5,0.42857142857142855,0.35714285714285715,51,2020-05-19,0.00037874641118089,0.000227247846708534,0.000151498564472356,0.07824900854997187
33,2021-03-16,zbs_15,4130.420170545407,316,1,1,3,0.14285714285714285,0.21428571428571427,12,2020-10-09,0.0007263183589392217,0.00024210611964640722,0.00024210611964640722,0.07650553380826468
36,2021-03-16,zbs_15,2291.594711776792,89,0,0,1,0.0,0.07142857142857142,5,2021-01-23,0.0004363773379563476,0.0,0.0,0.03883758307811493
02,2021-03-16,zbs_15,,563,1,8,30,1.1428571428571428,2.142857142857143,15,2020-10-10,,,,
51,2021-03-16,zbs_15,13114.765008956188,1208,0,3,13,0.42857142857142855,0.9285714285714286,32,2020-10-29,0.0009912491753471897,0.0002287498096955053,0.0,0.09210992337072346
06,2021-03-16,zbs_15,,623,0,6,10,0.8571428571428571,0.7142857142857143,18,2020-05-19,,,,
10,2021-03-16,zbs_15,4309.11437334722,255,0,2,7,0.2857142857142857,0.5,12,2020-05-28,0.0016244637281610519,0.00046413249376030057,0.0,0.05917689295443832
03,2021-03-16,zbs_15,,588,0,1,3,0.14285714285714285,0.21428571428571427,24,2020-12-16,,,,
29,2021-03-16,zbs_15,10170.98255927542,695,0,5,8,0.7142857142857143,0.5714285714285714,35,2020-10-29,0.0007865513438231595,0.0004915945898894747,0.0,0.06833164799463698
08,2021-03-16,zbs_15,,190,0,0,2,0.0,0.14285714285714285,13,2020-10-15,,,,
05,2021-03-16,zbs_15,,477,0,3,9,0.42857142857142855,0.6428571428571429,18,2020-11-12,,,,
04,2021-03-16,zbs_15,,282,0,5,16,0.7142857142857143,1.1428571428571428,17,2020-09-08,,,,
01,2021-03-16,zbs_15,,747,3,10,23,1.4285714285714286,1.6428571428571428,36,2020-05-28,,,,
18,2021-03-16,zbs_15,19359.523901553097,1715,7,23,36,3.2857142857142856,2.5714285714285716,30,2020-11-22,0.0018595498620248578,0.001188045745182548,0.0003615791398381668,0.08858688926035087
23,2021-03-16,zbs_15,17186.627679758345,2089,3,12,27,1.7142857142857142,1.9285714285714286,54,2020-04-05,0.0015709888235840132,0.000698217254926228,0.000174554313731557,0.12154798712840753
07,2021-03-16,zbs_15,,426,2,6,11,0.8571428571428571,0.7857142857142857,13,2020-10-24,,,,
15,2021-03-16,zbs_15,7973.928656897885,634,8,16,19,2.2857142857142856,1.3571428571428572,54,2020-10-10,0.0023827652362507605,0.0020065391463164302,0.0010032695731582151,0.07950911367278854
21,2021-03-16,zbs_15,15516.234929093374,1354,0,0,5,0.0,0.35714285714285715,25,2021-01-18,0.0003222431229514874,0.0,0.0,0.08726343769526279
31,2021-03-16,zbs_15,1242.861346742524,51,0,1,1,0.14285714285714285,0.07142857142857142,8,2020-10-07,0.0008045949796579875,0.0008045949796579875,0.0,0.04103434396255736
47,2021-03-16,zbs_15,12434.695315241244,1230,6,37,38,5.285714285714286,2.7142857142857144,43,2020-10-12,0.003055965509136624,0.002975545364159344,0.00048252086986367746,0.09891677832205388
12,2021-03-16,zbs_15,13249.42019038985,955,0,14,19,2.0,1.3571428571428572,24,2020-10-18,0.001434025015961166,0.0010566500117608591,0.0,0.0720786258022586
27,2021-03-15,zbs_15,8044.580736711341,449,1,2,9,0.2857142857142857,0.6428571428571429,18,2020-04-22,0.0011187655758029271,0.0002486145724006505,0.00012430728620032525,0.055813971503946035
42,2021-03-15,zbs_15,5121.589949892627,445,0,2,3,0.2857142857142857,0.21428571428571427,25,2020-10-19,0.0005857556011610992,0.0003905037341073995,0.0,0.08688708083889639
50,2021-03-15,zbs_15,11867.503225013088,1199,2,20,59,2.857142857142857,4.214285714285714,27,2020-10-22,0.004971559634856129,0.001685274452493603,0.0001685274452493603,0.1010322034269915
32,2021-03-15,zbs_15,17234.28543756947,1013,4,6,13,0.8571428571428571,0.9285714285714286,20,2020-09-14,0.0007543103569389051,0.00034814324166411003,0.00023209549444274,0.05877818396762391
11,2021-03-15,zbs_15,15503.492130845507,1238,2,6,17,0.8571428571428571,1.2142857142857142,22,2020-10-26,0.0010965271473371515,0.00038700958141311227,0.00012900319380437076,0.07985297696490551
41,2021-03-15,zbs_15,5483.080335991187,638,0,0,1,0.0,0.07142857142857142,77,2020-05-28,0.00018237923552495754,0.0,0.0,0.1163579522649229
43,2021-03-15,zbs_15,8955.773177676841,638,0,2,3,0.2857142857142857,0.21428571428571427,20,2020-10-26,0.000334979452972056,0.000223319635314704,0.0,0.07123896366539058
64,2021-03-15,zbs_15,10437.207726507502,1024,1,7,20,1.0,1.4285714285714286,67,2020-05-28,0.001916221323180697,0.000670677463113244,9.581106615903484e-05,0.09811053174685168
19,2021-03-15,zbs_15,17355.001980192446,869,3,6,9,0.8571428571428571,0.6428571428571429,17,2020-10-24,0.00051858248188458,0.00034572165458972,0.00017286082729486,0.05007201963974445
28,2021-03-15,zbs_15,11482.353038027462,1155,0,2,9,0.2857142857142857,0.6428571428571429,21,2020-10-28,0.0007838114687985676,0.00017418032639968169,0.0,0.10058913849581617
09,2021-03-15,zbs_15,,178,0,0,0,0.0,0.0,17,2021-01-18,,,,
44,2021-03-15,zbs_15,12774.9049170664,1235,2,8,11,1.1428571428571428,0.7857142857142857,58,2020-09-20,0.0008610631602670288,0.0006262277529214755,0.00015655693823036888,0.09667390935725279
38,2021-03-15,zbs_15,11187.452704608277,657,0,4,10,0.5714285714285714,0.7142857142857143,21,2020-11-06,0.0008938585274090904,0.00035754341096363616,0.0,0.05872650525077724
30,2021-03-15,zbs_15,1484.1258494658998,89,0,0,0,0.0,0.0,6,2020-10-08,0.0,0.0,0.0,0.0599679602858672
25,2021-03-15,zbs_15,26839.591864523005,1779,3,21,34,3.0,2.4285714285714284,36,2020-10-16,0.0012667852839052197,0.0007824262047649886,0.00011177517210928409,0.06628267706080547
34,2021-03-15,zbs_15,4857.869765184184,211,2,5,13,0.7142857142857143,0.9285714285714286,22,2020-05-28,0.002676070094173698,0.0010292577285283455,0.00041170309141133816,0.04343467614389618
22,2021-03-15,zbs_15,12565.176146062133,1372,3,8,19,1.1428571428571428,1.3571428571428572,23,2020-10-30,0.0015121156901532582,0.0006366802905908456,0.0002387551089715671,0.10919066983633002
39,2021-03-15,zbs_15,13689.739848781786,1142,0,3,4,0.42857142857142855,0.2857142857142857,46,2021-01-18,0.00029218962845053254,0.00021914222133789942,0.0,0.08342013892262705
67,2021-03-15,zbs_15,15082.420633274338,1222,0,6,16,0.8571428571428571,1.1428571428571428,20,2021-01-04,0.001060837672482183,0.0003978141271808186,0.0,0.08102147723582671
48,2021-03-15,zbs_15,12037.169364375428,961,0,7,7,1.0,0.5,29,2020-10-29,0.0005815320685539934,0.0005815320685539934,0.0,0.07983604541148394
63,2021-03-15,zbs_15,11374.648667253077,1158,2,9,15,1.2857142857142858,1.0714285714285714,28,2020-10-29,0.0013187220492518674,0.0007912332295511204,0.00017582960656691566,0.10180534220224416
35,2021-03-15,zbs_15,4879.966378098887,167,0,0,1,0.0,0.07142857142857142,7,2020-05-28,0.00020491944462731627,0.0,0.0,0.034221547252761816
20,2021-03-15,zbs_15,15613.064688252285,1864,1,1,19,0.14285714285714285,1.3571428571428572,32,2020-05-19,0.0012169295637579815,6.404892440831482e-05,6.404892440831482e-05,0.11938719509709883
37,2021-03-15,zbs_15,4965.73073240464,460,0,1,3,0.14285714285714285,0.21428571428571427,39,2020-11-04,0.000604140691806553,0.00020138023060218432,0.0,0.0926349060770048
17,2021-03-15,zbs_15,16617.472849803595,2164,4,38,60,5.428571428571429,4.285714285714286,40,2020-10-18,0.00361065732089998,0.002286749636569987,0.00024071048805999866,0.13022437404045928
68,2021-03-15,zbs_15,9937.040192660792,1088,0,2,8,0.2857142857142857,0.5714285714285714,85,2020-05-28,0.0008050686970058315,0.00020126717425145786,0.0,0.10948934279279307
13,2021-03-15,zbs_15,16880.23564109183,1524,2,8,15,1.1428571428571428,1.0714285714285714,41,2020-05-19,0.0008886131875721722,0.0004739270333718252,0.0001184817583429563,0.0902830998573327
49,2021-03-15,zbs_15,10193.211827259494,1095,1,7,8,1.0,0.5714285714285714,34,2020-05-19,0.0007848360394714614,0.0006867315345375287,9.810450493393267e-05,0.10742443290265628
24,2021-03-15,zbs_15,18084.61878497411,1188,4,10,18,1.4285714285714286,1.2857142857142858,26,2020-10-19,0.0009953209527952883,0.0005529560848862713,0.0002211824339545085,0.06569118288448902
16,2021-03-15,zbs_15,13396.967586990924,1260,0,10,21,1.4285714285714286,1.5,37,2020-10-19,0.0015675189078155247,0.0007464375751502499,0.0,0.09405113446893149
26,2021-03-15,zbs_15,17662.83038349687,1991,4,14,27,2.0,1.9285714285714286,155,2020-05-28,0.0015286338267295624,0.0007926249471931064,0.0002264642706266018,0.11272259070439106
66,2021-03-15,zbs_15,18120.446601457235,1109,0,8,27,1.1428571428571428,1.9285714285714286,21,2020-10-19,0.0014900295005879534,0.0004414902223964306,0.0,0.06120158207970519
14,2021-03-15,zbs_15,13452.61204518648,1133,4,12,24,1.7142857142857142,1.7142857142857142,17,2020-10-16,0.0017840401491833336,0.0008920200745916668,0.00029734002486388894,0.08422156204269654
46,2021-03-15,zbs_15,21357.798841749358,2131,2,9,22,1.2857142857142858,1.5714285714285714,50,2020-08-26,0.0010300686958899198,0.00042139173922769443,9.364260871726543e-05,0.09977619958824632
61,2021-03-15,zbs_15,13085.543650890912,1687,1,6,16,0.8571428571428571,1.1428571428571428,190,2020-05-28,0.0012227233676233744,0.0004585212628587654,7.64202104764609e-05,0.12892089507378954
45,2021-03-15,zbs_15,14201.291215924837,1276,2,3,11,0.42857142857142855,0.7857142857142857,28,2020-08-26,0.000774577454454633,0.00021124839666944537,0.00014083226444629691,0.08985098471673743
40,2021-03-15,zbs_15,13326.041497358246,1031,0,1,3,0.14285714285714285,0.21428571428571427,51,2020-05-19,0.00022512311706328694,7.504103902109564e-05,0.0,0.07736731123074961
33,2021-03-15,zbs_15,4165.5940709006745,315,0,0,2,0.0,0.14285714285714285,12,2020-10-09,0.00048012359484839694,0.0,0.0,0.07561946618862252
36,2021-03-15,zbs_15,2354.3279084762676,89,0,0,1,0.0,0.07142857142857142,5,2021-01-23,0.00042474966906678893,0.0,0.0,0.03780272054694422
02,2021-03-15,zbs_15,,562,1,10,36,1.4285714285714286,2.5714285714285716,15,2020-10-10,,,,
51,2021-03-15,zbs_15,13100.651691858433,1208,1,3,14,0.42857142857142855,1.0,32,2020-10-29,0.0010686491274858089,0.0002289962416041019,7.633208053470063e-05,0.09220915328591836
06,2021-03-15,zbs_15,,623,0,7,10,1.0,0.7142857142857143,18,2020-05-19,,,,
10,2021-03-15,zbs_15,4194.080848165056,255,0,2,7,0.2857142857142857,0.5,12,2020-05-28,0.0016690188514278538,0.0004768625289793868,0.0,0.060799972444871814
03,2021-03-15,zbs_15,,588,0,1,3,0.14285714285714285,0.21428571428571427,24,2020-12-16,,,,
29,2021-03-15,zbs_15,10158.01789879243,695,1,5,8,0.7142857142857143,0.5714285714285714,35,2020-10-29,0.0007875552179280003,0.0004922220112050002,9.844440224100004e-05,0.06841885955749502
08,2021-03-15,zbs_15,,190,0,0,4,0.0,0.2857142857142857,13,2020-10-15,,,,
05,2021-03-15,zbs_15,,477,2,3,10,0.42857142857142855,0.7142857142857143,18,2020-11-12,,,,
04,2021-03-15,zbs_15,,282,0,5,17,0.7142857142857143,1.2142857142857142,17,2020-09-08,,,,
01,2021-03-15,zbs_15,,744,1,7,23,1.0,1.6428571428571428,36,2020-05-28,,,,
18,2021-03-15,zbs_15,19024.354028024867,1708,8,25,29,3.5714285714285716,2.0714285714285716,30,2020-11-22,0.0015243618762182391,0.0013141050657053785,0.0004205136210257211,0.08977965808899147
23,2021-03-15,zbs_15,17090.13220510984,2086,0,9,27,1.2857142857142858,1.9285714285714286,54,2020-04-05,0.0015798590482481566,0.0005266196827493855,0.0,0.12205873980169091
07,2021-03-15,zbs_15,,424,1,4,10,0.5714285714285714,0.7142857142857143,13,2020-10-24,,,,
15,2021-03-15,zbs_15,8077.967009520112,626,5,9,12,1.2857142857142858,0.8571428571428571,54,2020-10-10,0.0014855222837451133,0.001114141712808835,0.0006189676182271305,0.07749474580203675
21,2021-03-15,zbs_15,15260.584401002887,1354,0,2,5,0.2857142857142857,0.35714285714285715,25,2021-01-18,0.0003276414499349981,0.00013105657997399922,0.0,0.08872530464239747
31,2021-03-15,zbs_15,1293.7144782026714,51,0,1,1,0.14285714285714285,0.07142857142857142,8,2020-10-07,0.0007729680828719468,0.0007729680828719468,0.0,0.03942137222646929
47,2021-03-15,zbs_15,12527.008540249391,1224,7,31,32,4.428571428571429,2.2857142857142856,43,2020-10-12,0.002554480576682271,0.00247465305866095,0.0005587926261492468,0.09770888205809687
12,2021-03-15,zbs_15,12957.66113389823,955,1,16,19,2.2857142857142856,1.3571428571428572,24,2020-10-18,0.001466314005564982,0.0012347907415284059,7.717442134552537e-05,0.07370157238497672
27,2021-03-14,zbs_15,8008.031152345559,448,0,7,8,1.0,0.5714285714285714,18,2020-04-22,0.000998997112749342,0.0008741224736556742,0.0,0.05594383831396315
42,2021-03-14,zbs_15,5730.954692555476,445,0,3,3,0.42857142857142855,0.21428571428571427,25,2020-10-19,0.000523472992012484,0.000523472992012484,0.0,0.07764849381518511
50,2021-03-14,zbs_15,11982.92178413391,1197,0,25,63,3.5714285714285716,4.5,27,2020-10-22,0.005257482368233071,0.0020863025270766154,0.0,0.09989216499642833
32,2021-03-14,zbs_15,18213.620173140942,1009,2,2,11,0.2857142857142857,0.7857142857142857,20,2020-09-14,0.0006039436364343074,0.0001098079338971468,0.0001098079338971468,0.05539810265111056
11,2021-03-14,zbs_15,15229.621804940612,1236,1,5,17,0.7142857142857143,1.2142857142857142,22,2020-10-26,0.0011162457096922172,0.0003283075616741815,6.56615123348363e-05,0.08115762924585768
41,2021-03-14,zbs_15,5924.527526958734,638,0,0,1,0.0,0.07142857142857142,77,2020-05-28,0.00016878983099490041,0.0,0.0,0.10768791217474646
43,2021-03-14,zbs_15,10023.065340018868,638,1,2,3,0.2857142857142857,0.21428571428571427,20,2020-10-26,0.0002993096321563392,0.0001995397547708928,9.97698773854464e-05,0.0636531817719148
64,2021-03-14,zbs_15,10027.920373317558,1023,0,11,20,1.5714285714285714,1.4285714285714286,67,2020-05-28,0.001994431472872112,0.0010969373100796617,0.0,0.10201516983740855
19,2021-03-14,zbs_15,16447.61976035183,866,1,3,8,0.42857142857142855,0.5714285714285714,17,2020-10-24,0.0004863925672263275,0.0001823972127098728,6.0799070903290934e-05,0.05265199540224995
28,2021-03-14,zbs_15,10982.371586183024,1155,0,2,10,0.2857142857142857,0.7142857142857143,21,2020-10-28,0.0009105501413356883,0.00018211002826713766,0.0,0.105168541324272
09,2021-03-14,zbs_15,,178,0,0,0,0.0,0.0,17,2021-01-18,,,,
44,2021-03-14,zbs_15,12916.737896538627,1233,1,6,9,0.8571428571428571,0.6428571428571429,58,2020-09-20,0.0006967703511590014,0.00046451356743933424,7.74189279065557e-05,0.09545753810878319
38,2021-03-14,zbs_15,11818.501104305687,657,1,7,11,1.0,0.7857142857142857,21,2020-11-06,0.0009307440853047352,0.0005922916906484679,8.461309866406684e-05,0.055590805822291915
30,2021-03-14,zbs_15,1710.6991542570088,89,0,0,0,0.0,0.0,6,2020-10-08,0.0,0.0,0.0,0.05202551236348422
25,2021-03-14,zbs_15,25875.71488439377,1776,3,26,34,3.7142857142857144,2.4285714285714284,36,2020-10-16,0.0013139733588773685,0.001004803156788576,0.00011593882578329723,0.06863578486371195
34,2021-03-14,zbs_15,5072.6828977742,209,0,4,11,0.5714285714285714,0.7857142857142857,22,2020-05-28,0.002168477750664564,0.0007885373638780234,0.0,0.04120107726262672
22,2021-03-14,zbs_15,11843.458143079937,1369,1,5,16,0.7142857142857143,1.1428571428571428,23,2020-10-30,0.0013509567734951388,0.0004221739917172309,8.443479834344617e-05,0.11559123893217782
39,2021-03-14,zbs_15,14247.611152114656,1142,0,4,4,0.5714285714285714,0.2857142857142857,46,2021-01-18,0.0002807488186822331,0.0002807488186822331,0.0,0.08015378773377756
67,2021-03-14,zbs_15,14607.026745010802,1222,0,6,19,0.8571428571428571,1.3571428571428572,20,2021-01-04,0.001300743835941128,0.0004107612113498299,0.0,0.08365836671158203
48,2021-03-14,zbs_15,12039.126500188462,961,0,7,7,1.0,0.5,29,2020-10-29,0.0005814375320244721,0.0005814375320244721,0.0,0.07982306689650254
63,2021-03-14,zbs_15,11064.339561416697,1156,0,7,14,1.0,1.0,28,2020-10-29,0.001265326314533989,0.0006326631572669945,0.0,0.10447980140009223
35,2021-03-14,zbs_15,5575.11720410528,167,0,0,1,0.0,0.07142857142857142,7,2020-05-28,0.00017936842641866658,0.0,0.0,0.02995452721191732
20,2021-03-14,zbs_15,14929.07418510533,1863,0,1,18,0.14285714285714285,1.2857142857142858,32,2020-05-19,0.0012057010218328554,6.69833901018253e-05,0.0,0.12479005575970054
37,2021-03-14,zbs_15,4865.74659602673,460,1,3,3,0.42857142857142855,0.21428571428571427,39,2020-11-04,0.0006165549193313394,0.0006165549193313394,0.00020551830644377982,0.09453842096413871
17,2021-03-14,zbs_15,16377.016917146882,2160,0,38,58,5.428571428571429,4.142857142857143,40,2020-10-18,0.0035415485184773477,0.0023203248914161934,0.0,0.13189215172260466
68,2021-03-14,zbs_15,9961.458127722412,1088,0,3,8,0.42857142857142855,0.5714285714285714,85,2020-05-28,0.000803095279569189,0.0003011607298384459,0.0,0.1092209580214097
13,2021-03-14,zbs_15,16080.734558963764,1522,1,6,13,0.8571428571428571,0.9285714285714286,41,2020-05-19,0.0008084207815465436,0.00037311728379071246,6.218621396511874e-05,0.09464741765491072
49,2021-03-14,zbs_15,10452.925327668116,1094,0,6,7,0.8571428571428571,0.5,34,2020-05-19,0.0006696689950966664,0.0005740019957971426,0.0,0.10465969723367902
24,2021-03-14,zbs_15,17026.766635464963,1184,4,6,15,0.8571428571428571,1.0714285714285714,26,2020-10-19,0.00088096585342026,0.00035238634136810403,0.000234924227578736,0.06953757136330585
16,2021-03-14,zbs_15,13200.350011589771,1260,1,10,21,1.4285714285714286,1.5,37,2020-10-19,0.001590866907435198,0.0007575556702072372,7.575556702072372e-05,0.09545201444611189
26,2021-03-14,zbs_15,16609.113210560994,1987,2,18,25,2.5714285714285716,1.7857142857142858,155,2020-05-28,0.0015051977599926055,0.001083742387194676,0.00012041582079940844,0.11963311796421228
66,2021-03-14,zbs_15,17560.48596719699,1109,0,18,29,2.5714285714285716,2.0714285714285716,21,2020-10-19,0.0016514349348971341,0.0010250285802809798,0.0,0.06315314975175593
14,2021-03-14,zbs_15,13209.979327310124,1129,2,8,21,1.1428571428571428,1.5,17,2020-10-16,0.001589707256890622,0.0006056027645297607,0.00015140069113244017,0.08546569014426249
46,2021-03-14,zbs_15,21633.493610368623,2129,3,10,20,1.4285714285714286,1.4285714285714286,50,2020-08-26,0.0009244923802050302,0.0004622461901025151,0.00013867385703075452,0.09841221387282546
61,2021-03-14,zbs_15,12334.11722824364,1686,2,7,18,1.0,1.2857142857142858,190,2020-05-28,0.00145936670350288,0.0005675314958066756,0.00016215185594476445,0.13669401456143643
45,2021-03-14,zbs_15,14380.81789123074,1274,0,1,9,0.14285714285714285,0.6428571428571429,28,2020-08-26,0.0006258336673248675,6.95370741472075e-05,0.0,0.08859023246354235
40,2021-03-14,zbs_15,13933.480736487105,1031,0,1,3,0.14285714285714285,0.21428571428571427,51,2020-05-19,0.0002153087269962636,7.17695756654212e-05,0.0,0.07399443251104926
33,2021-03-14,zbs_15,4438.164788196676,315,0,2,2,0.2857142857142857,0.14285714285714285,12,2020-10-09,0.0004506367148238864,0.0004506367148238864,0.0,0.07097528258476211
36,2021-03-14,zbs_15,2578.883739118428,89,0,1,1,0.14285714285714285,0.07142857142857142,5,2021-01-23,0.00038776466919824876,0.00038776466919824876,0.0,0.03451105555864414
02,2021-03-14,zbs_15,,561,4,9,37,1.2857142857142858,2.642857142857143,15,2020-10-10,,,,
51,2021-03-14,zbs_15,13493.41377088313,1207,0,2,13,0.2857142857142857,0.9285714285714286,32,2020-10-29,0.000963432991883207,0.00014822046028972416,0.0,0.08945104778484853
06,2021-03-14,zbs_15,,623,2,8,13,1.1428571428571428,0.9285714285714286,18,2020-05-19,,,,
10,2021-03-14,zbs_15,4626.92291733967,255,0,4,7,0.5714285714285714,0.5,12,2020-05-28,0.001512884507707505,0.0008645054329757172,0.0,0.05511222135220197
03,2021-03-14,zbs_15,,588,0,1,4,0.14285714285714285,0.2857142857142857,24,2020-12-16,,,,
29,2021-03-14,zbs_15,11276.422715739123,694,0,4,10,0.5714285714285714,0.7142857142857143,35,2020-10-29,0.0008868060600497399,0.00035472242401989593,0.0,0.06154434056745195
08,2021-03-14,zbs_15,,190,0,2,4,0.2857142857142857,0.2857142857142857,13,2020-10-15,,,,
05,2021-03-14,zbs_15,,475,1,3,9,0.42857142857142855,0.6428571428571429,18,2020-11-12,,,,
04,2021-03-14,zbs_15,,282,1,5,17,0.7142857142857143,1.2142857142857142,17,2020-09-08,,,,
01,2021-03-14,zbs_15,,743,0,7,27,1.0,1.9285714285714286,36,2020-05-28,,,,
18,2021-03-14,zbs_15,18702.75451741423,1700,0,17,23,2.4285714285714284,1.6428571428571428,30,2020-11-22,0.0012297653791362435,0.0009089570193615713,0.0,0.09089570193615713
23,2021-03-14,zbs_15,16092.216060081002,2086,0,18,28,2.5714285714285716,2.0,54,2020-04-05,0.001739971666764898,0.0011185532143488629,0.0,0.1296278891739849
07,2021-03-14,zbs_15,,423,0,3,9,0.42857142857142855,0.6428571428571429,13,2020-10-24,,,,
