id,date,layer,new_cases,total_cases,active_cases_7,active_cases_14,new_cases_mean_7,new_cases_mean_14,max_new_cases,max_new_cases_date,population,active_cases_14_by_100k,active_cases_7_by_100k,new_cases_by_100k,total_cases_by_100k
03,2021-08-01,cnig_ccaa,223,67564,1689,4300,241.28571428571428,307.14285714285717,801,2020-11-10,,,,,
10,2021-07-31,cnig_ccaa,1414,473918,14087,31525,2012.4285714285713,2251.785714285714,8635,2021-01-15,,,,,
06,2021-07-31,cnig_ccaa,182,40312,1541,3618,220.14285714285714,258.42857142857144,342,2021-07-19,,,,,
09,2021-07-31,cnig_ccaa,2150,845893,26112,68746,3730.285714285714,4910.428571428572,10126,2021-07-12,,,,,
02,2021-07-31,cnig_ccaa,478,148991,4391,9876,627.2857142857143,705.4285714285714,1137,2020-10-26,,,,,
12,2021-07-31,cnig_ccaa,1029,163871,8112,18411,1158.857142857143,1315.0714285714287,1863,2021-01-18,,,,,
19,2021-07-31,cnig_ccaa,11,9768,144,270,20.571428571428573,19.285714285714285,99,2020-10-21,,,,,
15,2021-07-31,cnig_ccaa,277,76928,2418,5336,345.42857142857144,381.14285714285717,742,2020-10-19,,,,,
07,2021-07-31,cnig_ccaa,802,280314,7067,16022,1009.5714285714286,1144.4285714285713,2956,2021-01-18,,,,,
11,2021-07-31,cnig_ccaa,361,89876,3100,6465,442.85714285714283,461.7857142857143,1302,2021-01-12,,,,,
18,2021-07-31,cnig_ccaa,13,6377,113,245,16.142857142857142,17.5,75,2020-10-28,,,,,
14,2021-07-31,cnig_ccaa,458,128371,3634,7472,519.1428571428571,533.7142857142857,2115,2021-01-12,,,,,
01,2021-07-31,cnig_ccaa,3321,725586,27063,55202,3866.1428571428573,3943.0,8475,2021-01-20,,,,,
04,2021-07-31,cnig_ccaa,242,84853,4405,11159,629.2857142857143,797.0714285714286,1100,2021-07-20,,,,,
05,2021-07-31,cnig_ccaa,561,82292,5217,11010,745.2857142857143,786.4285714285714,956,2021-07-27,,,,,
13,2021-07-31,cnig_ccaa,2152,829307,24402,51868,3486.0,3704.8571428571427,7008,2021-01-19,,,,,
16,2021-07-31,cnig_ccaa,991,236776,7152,16438,1021.7142857142857,1174.142857142857,1653,2021-07-19,,,,,
08,2021-07-31,cnig_ccaa,711,215478,6124,11890,874.8571428571429,849.2857142857143,2632,2021-01-15,,,,,
17,2021-07-31,cnig_ccaa,104,36538,1148,2470,164.0,176.42857142857142,350,2021-01-21,,,,,
03,2021-07-31,cnig_ccaa,194,67341,1822,4501,260.2857142857143,321.5,801,2020-11-10,,,,,
10,2021-07-30,cnig_ccaa,1912,472504,14594,32272,2084.8571428571427,2305.1428571428573,8635,2021-01-15,,,,,
06,2021-07-30,cnig_ccaa,193,40130,1637,3717,233.85714285714286,265.5,342,2021-07-19,,,,,
09,2021-07-30,cnig_ccaa,3511,843743,27430,71419,3918.5714285714284,5101.357142857143,10126,2021-07-12,,,,,
02,2021-07-30,cnig_ccaa,598,148513,4561,10174,651.5714285714286,726.7142857142857,1137,2020-10-26,,,,,
12,2021-07-30,cnig_ccaa,1193,162842,8304,18671,1186.2857142857142,1333.642857142857,1863,2021-01-18,,,,,
19,2021-07-30,cnig_ccaa,19,9757,149,269,21.285714285714285,19.214285714285715,99,2020-10-21,,,,,
15,2021-07-30,cnig_ccaa,298,76651,2523,5489,360.42857142857144,392.07142857142856,742,2020-10-19,,,,,
07,2021-07-30,cnig_ccaa,953,279512,7277,16471,1039.5714285714287,1176.5,2956,2021-01-18,,,,,
11,2021-07-30,cnig_ccaa,408,89515,3191,6480,455.85714285714283,462.85714285714283,1302,2021-01-12,,,,,
18,2021-07-30,cnig_ccaa,20,6364,119,242,17.0,17.285714285714285,75,2020-10-28,,,,,
14,2021-07-30,cnig_ccaa,481,127913,3654,7448,522.0,532.0,2115,2021-01-12,,,,,
01,2021-07-30,cnig_ccaa,4083,722265,27017,55095,3859.5714285714284,3935.3571428571427,8475,2021-01-20,,,,,
04,2021-07-30,cnig_ccaa,413,84611,5042,11731,720.2857142857143,837.9285714285714,1100,2021-07-20,,,,,
05,2021-07-30,cnig_ccaa,669,81731,5426,11144,775.1428571428571,796.0,956,2021-07-27,,,,,
13,2021-07-30,cnig_ccaa,4059,827155,24906,52469,3558.0,3747.785714285714,7008,2021-01-19,,,,,
16,2021-07-30,cnig_ccaa,814,235785,7470,16839,1067.142857142857,1202.7857142857142,1653,2021-07-19,,,,,
08,2021-07-30,cnig_ccaa,831,214767,6164,11757,880.5714285714286,839.7857142857143,2632,2021-01-15,,,,,
17,2021-07-30,cnig_ccaa,126,36434,1207,2553,172.42857142857142,182.35714285714286,350,2021-01-21,,,,,
03,2021-07-30,cnig_ccaa,194,67147,1950,4766,278.57142857142856,340.42857142857144,801,2020-11-10,,,,,
10,2021-07-29,cnig_ccaa,1931,470592,15193,32921,2170.4285714285716,2351.5,8635,2021-01-15,,,,,
06,2021-07-29,cnig_ccaa,215,39937,1696,3793,242.28571428571428,270.92857142857144,342,2021-07-19,,,,,
09,2021-07-29,cnig_ccaa,3281,840232,29277,76321,4182.428571428572,5451.5,10126,2021-07-12,,,,,
02,2021-07-29,cnig_ccaa,645,147915,4678,10433,668.2857142857143,745.2142857142857,1137,2020-10-26,,,,,
12,2021-07-29,cnig_ccaa,1017,161649,8491,18862,1213.0,1347.2857142857142,1863,2021-01-18,,,,,
19,2021-07-29,cnig_ccaa,49,9738,146,257,20.857142857142858,18.357142857142858,99,2020-10-21,,,,,
15,2021-07-29,cnig_ccaa,355,76353,2590,5573,370.0,398.07142857142856,742,2020-10-19,,,,,
07,2021-07-29,cnig_ccaa,930,278559,7499,16960,1071.2857142857142,1211.4285714285713,2956,2021-01-18,,,,,
11,2021-07-29,cnig_ccaa,343,89107,3265,6505,466.42857142857144,464.64285714285717,1302,2021-01-12,,,,,
18,2021-07-29,cnig_ccaa,12,6344,118,237,16.857142857142858,16.928571428571427,75,2020-10-28,,,,,
14,2021-07-29,cnig_ccaa,482,127432,3695,7447,527.8571428571429,531.9285714285714,2115,2021-01-12,,,,,
01,2021-07-29,cnig_ccaa,4445,718182,27139,55178,3877.0,3941.285714285714,8475,2021-01-20,,,,,
04,2021-07-29,cnig_ccaa,578,84198,5564,12252,794.8571428571429,875.1428571428571,1100,2021-07-20,,,,,
05,2021-07-29,cnig_ccaa,724,81062,5497,11120,785.2857142857143,794.2857142857143,956,2021-07-27,,,,,
13,2021-07-29,cnig_ccaa,3355,823096,25622,52496,3660.285714285714,3749.714285714286,7008,2021-01-19,,,,,
16,2021-07-29,cnig_ccaa,743,234971,7735,17160,1105.0,1225.7142857142858,1653,2021-07-19,,,,,
08,2021-07-29,cnig_ccaa,936,213936,6189,11567,884.1428571428571,826.2142857142857,2632,2021-01-15,,,,,
17,2021-07-29,cnig_ccaa,149,36308,1262,2569,180.28571428571428,183.5,350,2021-01-21,,,,,
03,2021-07-29,cnig_ccaa,172,66953,2036,5042,290.85714285714283,360.14285714285717,801,2020-11-10,,,,,
10,2021-07-28,cnig_ccaa,2144,468661,15838,33566,2262.5714285714284,2397.5714285714284,8635,2021-01-15,,,,,
06,2021-07-28,cnig_ccaa,242,39722,1808,3853,258.2857142857143,275.2142857142857,342,2021-07-19,,,,,
09,2021-07-28,cnig_ccaa,3951,836951,32191,80314,4598.714285714285,5736.714285714285,10126,2021-07-12,,,,,
02,2021-07-28,cnig_ccaa,682,147270,4819,10663,688.4285714285714,761.6428571428571,1137,2020-10-26,,,,,
12,2021-07-28,cnig_ccaa,1146,160632,8957,19150,1279.5714285714287,1367.857142857143,1863,2021-01-18,,,,,
19,2021-07-28,cnig_ccaa,19,9689,123,222,17.571428571428573,15.857142857142858,99,2020-10-21,,,,,
15,2021-07-28,cnig_ccaa,408,75998,2609,5805,372.7142857142857,414.64285714285717,742,2020-10-19,,,,,
07,2021-07-28,cnig_ccaa,1123,277629,7810,17512,1115.7142857142858,1250.857142857143,2956,2021-01-18,,,,,
11,2021-07-28,cnig_ccaa,424,88764,3380,6563,482.85714285714283,468.7857142857143,1302,2021-01-12,,,,,
18,2021-07-28,cnig_ccaa,25,6332,133,242,19.0,17.285714285714285,75,2020-10-28,,,,,
14,2021-07-28,cnig_ccaa,583,126950,3757,7407,536.7142857142857,529.0714285714286,2115,2021-01-12,,,,,
01,2021-07-28,cnig_ccaa,4369,713737,26934,54460,3847.714285714286,3890.0,8475,2021-01-20,,,,,
04,2021-07-28,cnig_ccaa,667,83620,5951,12548,850.1428571428571,896.2857142857143,1100,2021-07-20,,,,,
05,2021-07-28,cnig_ccaa,782,80338,5537,11088,791.0,792.0,956,2021-07-27,,,,,
13,2021-07-28,cnig_ccaa,3598,819741,26098,52611,3728.285714285714,3757.9285714285716,7008,2021-01-19,,,,,
16,2021-07-28,cnig_ccaa,883,234228,7884,17404,1126.2857142857142,1243.142857142857,1653,2021-07-19,,,,,
08,2021-07-28,cnig_ccaa,947,213000,6186,11257,883.7142857142857,804.0714285714286,2632,2021-01-15,,,,,
17,2021-07-28,cnig_ccaa,205,36159,1320,2588,188.57142857142858,184.85714285714286,350,2021-01-21,,,,,
03,2021-07-28,cnig_ccaa,241,66781,2128,5256,304.0,375.42857142857144,801,2020-11-10,,,,,
10,2021-07-27,cnig_ccaa,2510,466517,16449,34125,2349.8571428571427,2437.5,8635,2021-01-15,,,,,
06,2021-07-27,cnig_ccaa,270,39480,1871,3898,267.2857142857143,278.42857142857144,342,2021-07-19,,,,,
09,2021-07-27,cnig_ccaa,4882,833000,35083,84759,5011.857142857143,6054.214285714285,10126,2021-07-12,,,,,
02,2021-07-27,cnig_ccaa,787,146588,4968,10926,709.7142857142857,780.4285714285714,1137,2020-10-26,,,,,
12,2021-07-27,cnig_ccaa,1315,159486,9404,19455,1343.4285714285713,1389.642857142857,1863,2021-01-18,,,,,
19,2021-07-27,cnig_ccaa,26,9670,119,213,17.0,15.214285714285714,99,2020-10-21,,,,,
15,2021-07-27,cnig_ccaa,398,75590,2620,5985,374.2857142857143,427.5,742,2020-10-19,,,,,
07,2021-07-27,cnig_ccaa,1196,276506,8069,17946,1152.7142857142858,1281.857142857143,2956,2021-01-18,,,,,
11,2021-07-27,cnig_ccaa,557,88340,3396,6663,485.14285714285717,475.92857142857144,1302,2021-01-12,,,,,
18,2021-07-27,cnig_ccaa,19,6307,124,229,17.714285714285715,16.357142857142858,75,2020-10-28,,,,,
14,2021-07-27,cnig_ccaa,568,126367,3806,7305,543.7142857142857,521.7857142857143,2115,2021-01-12,,,,,
01,2021-07-27,cnig_ccaa,4695,709368,26657,53609,3808.1428571428573,3829.214285714286,8475,2021-01-20,,,,,
04,2021-07-27,cnig_ccaa,870,82953,6269,12812,895.5714285714286,915.1428571428571,1100,2021-07-20,,,,,
05,2021-07-27,cnig_ccaa,956,79556,5661,10977,808.7142857142857,784.0714285714286,956,2021-07-27,,,,,
13,2021-07-27,cnig_ccaa,4663,816143,26666,52288,3809.4285714285716,3734.8571428571427,7008,2021-01-19,,,,,
16,2021-07-27,cnig_ccaa,1164,233345,8186,17489,1169.4285714285713,1249.2142857142858,1653,2021-07-19,,,,,
08,2021-07-27,cnig_ccaa,1065,212053,6195,10984,885.0,784.5714285714286,2632,2021-01-15,,,,,
17,2021-07-27,cnig_ccaa,211,35954,1312,2518,187.42857142857142,179.85714285714286,350,2021-01-21,,,,,
03,2021-07-27,cnig_ccaa,297,66540,2241,5430,320.14285714285717,387.85714285714283,801,2020-11-10,,,,,
10,2021-07-26,cnig_ccaa,2625,464007,16873,34360,2410.4285714285716,2454.285714285714,8635,2021-01-15,,,,,
06,2021-07-26,cnig_ccaa,219,39210,1904,3897,272.0,278.35714285714283,342,2021-07-19,,,,,
09,2021-07-26,cnig_ccaa,5414,828118,37675,89450,5382.142857142857,6389.285714285715,10126,2021-07-12,,,,,
02,2021-07-26,cnig_ccaa,665,145801,5078,11150,725.4285714285714,796.4285714285714,1137,2020-10-26,,,,,
12,2021-07-26,cnig_ccaa,1332,158171,9770,19505,1395.7142857142858,1393.2142857142858,1863,2021-01-18,,,,,
19,2021-07-26,cnig_ccaa,13,9644,108,208,15.428571428571429,14.857142857142858,99,2020-10-21,,,,,
15,2021-07-26,cnig_ccaa,344,75192,2711,6237,387.2857142857143,445.5,742,2020-10-19,,,,,
07,2021-07-26,cnig_ccaa,1273,275310,8401,18573,1200.142857142857,1326.642857142857,2956,2021-01-18,,,,,
11,2021-07-26,cnig_ccaa,571,87783,3392,6514,484.57142857142856,465.2857142857143,1302,2021-01-12,,,,,
18,2021-07-26,cnig_ccaa,10,6288,128,221,18.285714285714285,15.785714285714286,75,2020-10-28,,,,,
14,2021-07-26,cnig_ccaa,570,125799,3865,7194,552.1428571428571,513.8571428571429,2115,2021-01-12,,,,,
01,2021-07-26,cnig_ccaa,3815,704673,27584,52631,3940.5714285714284,3759.3571428571427,8475,2021-01-20,,,,,
04,2021-07-26,cnig_ccaa,904,82083,6499,12898,928.4285714285714,921.2857142857143,1100,2021-07-20,,,,,
05,2021-07-26,cnig_ccaa,820,78600,5634,10739,804.8571428571429,767.0714285714286,954,2021-07-19,,,,,
13,2021-07-26,cnig_ccaa,4175,811480,26942,51291,3848.8571428571427,3663.6428571428573,7008,2021-01-19,,,,,
16,2021-07-26,cnig_ccaa,1274,232181,8557,17403,1222.4285714285713,1243.0714285714287,1653,2021-07-19,,,,,
08,2021-07-26,cnig_ccaa,981,210988,6022,10533,860.2857142857143,752.3571428571429,2632,2021-01-15,,,,,
17,2021-07-26,cnig_ccaa,191,35743,1324,2451,189.14285714285714,175.07142857142858,350,2021-01-21,,,,,
03,2021-07-26,cnig_ccaa,368,66243,2543,5758,363.2857142857143,411.2857142857143,801,2020-11-10,,,,,
10,2021-07-25,cnig_ccaa,1551,461382,17219,34236,2459.8571428571427,2445.4285714285716,8635,2021-01-15,,,,,
06,2021-07-25,cnig_ccaa,220,38991,2027,3984,289.57142857142856,284.57142857142856,342,2021-07-19,,,,,
09,2021-07-25,cnig_ccaa,2923,822704,41420,94162,5917.142857142857,6725.857142857143,10126,2021-07-12,,,,,
02,2021-07-25,cnig_ccaa,536,145136,5330,11384,761.4285714285714,813.1428571428571,1137,2020-10-26,,,,,
12,2021-07-25,cnig_ccaa,1080,156839,10183,19489,1454.7142857142858,1392.0714285714287,1863,2021-01-18,,,,,
19,2021-07-25,cnig_ccaa,7,9631,123,213,17.571428571428573,15.214285714285714,99,2020-10-21,,,,,
15,2021-07-25,cnig_ccaa,338,74848,2810,6522,401.42857142857144,465.85714285714283,742,2020-10-19,,,,,
07,2021-07-25,cnig_ccaa,790,274037,8719,19151,1245.5714285714287,1367.9285714285713,2956,2021-01-18,,,,,
11,2021-07-25,cnig_ccaa,436,87212,3383,6297,483.2857142857143,449.7857142857143,1302,2021-01-12,,,,,
18,2021-07-25,cnig_ccaa,14,6278,136,228,19.428571428571427,16.285714285714285,75,2020-10-28,,,,,
14,2021-07-25,cnig_ccaa,492,125229,3916,7075,559.4285714285714,505.35714285714283,2115,2021-01-12,,,,,
01,2021-07-25,cnig_ccaa,2335,700858,27920,51854,3988.5714285714284,3703.8571428571427,8475,2021-01-20,,,,,
04,2021-07-25,cnig_ccaa,731,81179,6688,12883,955.4285714285714,920.2142857142857,1100,2021-07-20,,,,,
05,2021-07-25,cnig_ccaa,705,77780,5768,10663,824.0,761.6428571428571,954,2021-07-19,,,,,
13,2021-07-25,cnig_ccaa,2400,807305,27268,50180,3895.4285714285716,3584.285714285714,7008,2021-01-19,,,,,
16,2021-07-25,cnig_ccaa,1283,230907,8936,17357,1276.5714285714287,1239.7857142857142,1653,2021-07-19,,,,,
08,2021-07-25,cnig_ccaa,653,210007,5839,10081,834.1428571428571,720.0714285714286,2632,2021-01-15,,,,,
17,2021-07-25,cnig_ccaa,162,35552,1350,2448,192.85714285714286,174.85714285714286,350,2021-01-21,,,,,
03,2021-07-25,cnig_ccaa,356,65875,2611,5960,373.0,425.7142857142857,801,2020-11-10,,,,,
10,2021-07-24,cnig_ccaa,1921,459831,17438,34300,2491.1428571428573,2450.0,8635,2021-01-15,,,,,
06,2021-07-24,cnig_ccaa,278,38771,2077,3991,296.7142857142857,285.07142857142856,342,2021-07-19,,,,,
09,2021-07-24,cnig_ccaa,3468,819781,42634,95302,6090.571428571428,6807.285714285715,10126,2021-07-12,,,,,
02,2021-07-24,cnig_ccaa,648,144600,5485,11515,783.5714285714286,822.5,1137,2020-10-26,,,,,
12,2021-07-24,cnig_ccaa,1221,155759,10299,19231,1471.2857142857142,1373.642857142857,1863,2021-01-18,,,,,
19,2021-07-24,cnig_ccaa,16,9624,126,220,18.0,15.714285714285714,99,2020-10-21,,,,,
15,2021-07-24,cnig_ccaa,382,74510,2918,6674,416.85714285714283,476.7142857142857,742,2020-10-19,,,,,
07,2021-07-24,cnig_ccaa,1012,273247,8955,19709,1279.2857142857142,1407.7857142857142,2956,2021-01-18,,,,,
11,2021-07-24,cnig_ccaa,452,86776,3365,6143,480.7142857142857,438.7857142857143,1302,2021-01-12,,,,,
18,2021-07-24,cnig_ccaa,19,6264,132,225,18.857142857142858,16.071428571428573,75,2020-10-28,,,,,
14,2021-07-24,cnig_ccaa,478,124737,3838,6898,548.2857142857143,492.7142857142857,2115,2021-01-12,,,,,
01,2021-07-24,cnig_ccaa,3275,698523,28139,51266,4019.8571428571427,3661.8571428571427,8475,2021-01-20,,,,,
04,2021-07-24,cnig_ccaa,879,80448,6754,12774,964.8571428571429,912.4285714285714,1100,2021-07-20,,,,,
05,2021-07-24,cnig_ccaa,770,77075,5793,10483,827.5714285714286,748.7857142857143,954,2021-07-19,,,,,
13,2021-07-24,cnig_ccaa,2656,804905,27466,49777,3923.714285714286,3555.5,7008,2021-01-19,,,,,
16,2021-07-24,cnig_ccaa,1309,229624,9286,17134,1326.5714285714287,1223.857142857143,1653,2021-07-19,,,,,
08,2021-07-24,cnig_ccaa,751,209354,5766,9737,823.7142857142857,695.5,2632,2021-01-15,,,,,
17,2021-07-24,cnig_ccaa,163,35390,1322,2392,188.85714285714286,170.85714285714286,350,2021-01-21,,,,,
03,2021-07-24,cnig_ccaa,322,65519,2679,6130,382.7142857142857,437.85714285714283,801,2020-11-10,,,,,
10,2021-07-23,cnig_ccaa,2511,457910,17678,34460,2525.4285714285716,2461.4285714285716,8635,2021-01-15,,,,,
06,2021-07-23,cnig_ccaa,252,38493,2080,3918,297.14285714285717,279.85714285714283,342,2021-07-19,,,,,
09,2021-07-23,cnig_ccaa,5358,816313,43989,96720,6284.142857142857,6908.571428571428,10126,2021-07-12,,,,,
02,2021-07-23,cnig_ccaa,715,143952,5613,11592,801.8571428571429,828.0,1137,2020-10-26,,,,,
12,2021-07-23,cnig_ccaa,1380,154538,10367,18781,1481.0,1341.5,1863,2021-01-18,,,,,
19,2021-07-23,cnig_ccaa,16,9608,120,250,17.142857142857142,17.857142857142858,99,2020-10-21,,,,,
15,2021-07-23,cnig_ccaa,365,74128,2966,6734,423.7142857142857,481.0,742,2020-10-19,,,,,
07,2021-07-23,cnig_ccaa,1175,272235,9194,20123,1313.4285714285713,1437.357142857143,2956,2021-01-18,,,,,
11,2021-07-23,cnig_ccaa,482,86324,3289,6004,469.85714285714283,428.85714285714283,1302,2021-01-12,,,,,
18,2021-07-23,cnig_ccaa,19,6245,123,213,17.571428571428573,15.214285714285714,75,2020-10-28,,,,,
14,2021-07-23,cnig_ccaa,522,124259,3794,6740,542.0,481.42857142857144,2115,2021-01-12,,,,,
01,2021-07-23,cnig_ccaa,4205,695248,28078,50545,4011.1428571428573,3610.3571428571427,8475,2021-01-20,,,,,
04,2021-07-23,cnig_ccaa,935,79569,6689,12493,955.5714285714286,892.3571428571429,1100,2021-07-20,,,,,
05,2021-07-23,cnig_ccaa,740,76305,5718,10276,816.8571428571429,734.0,954,2021-07-19,,,,,
13,2021-07-23,cnig_ccaa,4775,802249,27563,49202,3937.5714285714284,3514.4285714285716,7008,2021-01-19,,,,,
16,2021-07-23,cnig_ccaa,1079,228315,9369,16712,1338.4285714285713,1193.7142857142858,1653,2021-07-19,,,,,
08,2021-07-23,cnig_ccaa,856,208603,5593,9270,799.0,662.1428571428571,2632,2021-01-15,,,,,
17,2021-07-23,cnig_ccaa,181,35227,1346,2328,192.28571428571428,166.28571428571428,350,2021-01-21,,,,,
03,2021-07-23,cnig_ccaa,280,65197,2816,6352,402.2857142857143,453.7142857142857,801,2020-11-10,,,,,
10,2021-07-22,cnig_ccaa,2576,455399,17728,34323,2532.5714285714284,2451.6428571428573,8635,2021-01-15,,,,,
06,2021-07-22,cnig_ccaa,327,38241,2097,3871,299.57142857142856,276.5,342,2021-07-19,,,,,
09,2021-07-22,cnig_ccaa,6195,810955,47044,99634,6720.571428571428,7116.714285714285,10126,2021-07-12,,,,,
02,2021-07-22,cnig_ccaa,786,143237,5755,11660,822.1428571428571,832.8571428571429,1137,2020-10-26,,,,,
12,2021-07-22,cnig_ccaa,1483,153158,10371,18183,1481.5714285714287,1298.7857142857142,1863,2021-01-18,,,,,
19,2021-07-22,cnig_ccaa,26,9592,111,236,15.857142857142858,16.857142857142858,99,2020-10-21,,,,,
15,2021-07-22,cnig_ccaa,374,73763,2983,6715,426.14285714285717,479.64285714285717,742,2020-10-19,,,,,
07,2021-07-22,cnig_ccaa,1241,271060,9461,20773,1351.5714285714287,1483.7857142857142,2956,2021-01-18,,,,,
11,2021-07-22,cnig_ccaa,458,85842,3240,5861,462.85714285714283,418.64285714285717,1302,2021-01-12,,,,,
18,2021-07-22,cnig_ccaa,27,6226,119,197,17.0,14.071428571428571,75,2020-10-28,,,,,
14,2021-07-22,cnig_ccaa,544,123737,3752,6550,536.0,467.85714285714283,2115,2021-01-12,,,,,
01,2021-07-22,cnig_ccaa,4240,691043,28039,49293,4005.5714285714284,3520.9285714285716,8475,2021-01-20,,,,,
04,2021-07-22,cnig_ccaa,965,78634,6688,12136,955.4285714285714,866.8571428571429,1100,2021-07-20,,,,,
05,2021-07-22,cnig_ccaa,764,75565,5623,10043,803.2857142857143,717.3571428571429,954,2021-07-19,,,,,
13,2021-07-22,cnig_ccaa,3831,797474,26874,46860,3839.1428571428573,3347.1428571428573,7008,2021-01-19,,,,,
16,2021-07-22,cnig_ccaa,892,227236,9425,16340,1346.4285714285713,1167.142857142857,1653,2021-07-19,,,,,
08,2021-07-22,cnig_ccaa,933,207747,5378,8762,768.2857142857143,625.8571428571429,2632,2021-01-15,,,,,
17,2021-07-22,cnig_ccaa,207,35046,1307,2251,186.71428571428572,160.78571428571428,350,2021-01-21,,,,,
03,2021-07-22,cnig_ccaa,264,64917,3006,6506,429.42857142857144,464.7142857142857,801,2020-11-10,,,,,
10,2021-07-21,cnig_ccaa,2755,452823,17728,33648,2532.5714285714284,2403.4285714285716,8635,2021-01-15,,,,,
06,2021-07-21,cnig_ccaa,305,37914,2045,3809,292.14285714285717,272.07142857142856,342,2021-07-19,,,,,
09,2021-07-21,cnig_ccaa,6843,804760,48123,101691,6874.714285714285,7263.642857142857,10126,2021-07-12,,,,,
02,2021-07-21,cnig_ccaa,831,142451,5844,11575,834.8571428571429,826.7857142857143,1137,2020-10-26,,,,,
12,2021-07-21,cnig_ccaa,1593,151675,10193,17345,1456.142857142857,1238.9285714285713,1863,2021-01-18,,,,,
19,2021-07-21,cnig_ccaa,15,9566,99,221,14.142857142857142,15.785714285714286,99,2020-10-21,,,,,
15,2021-07-21,cnig_ccaa,419,73389,3196,6618,456.57142857142856,472.7142857142857,742,2020-10-19,,,,,
07,2021-07-21,cnig_ccaa,1382,269819,9702,21135,1386.0,1509.642857142857,2956,2021-01-18,,,,,
11,2021-07-21,cnig_ccaa,440,85384,3183,5660,454.7142857142857,404.2857142857143,1302,2021-01-12,,,,,
18,2021-07-21,cnig_ccaa,16,6199,109,177,15.571428571428571,12.642857142857142,75,2020-10-28,,,,,
14,2021-07-21,cnig_ccaa,632,123193,3650,6299,521.4285714285714,449.92857142857144,2115,2021-01-12,,,,,
01,2021-07-21,cnig_ccaa,4092,686803,27526,47430,3932.285714285714,3387.8571428571427,8475,2021-01-20,,,,,
04,2021-07-21,cnig_ccaa,985,77669,6597,11706,942.4285714285714,836.1428571428571,1100,2021-07-20,,,,,
05,2021-07-21,cnig_ccaa,906,74801,5551,9801,793.0,700.0714285714286,954,2021-07-19,,,,,
13,2021-07-21,cnig_ccaa,4166,793643,26513,44680,3787.5714285714284,3191.4285714285716,7008,2021-01-19,,,,,
16,2021-07-21,cnig_ccaa,1185,226344,9520,16091,1360.0,1149.357142857143,1653,2021-07-19,,,,,
08,2021-07-21,cnig_ccaa,956,206814,5071,8144,724.4285714285714,581.7142857142857,2632,2021-01-15,,,,,
17,2021-07-21,cnig_ccaa,197,34839,1268,2135,181.14285714285714,152.5,350,2021-01-21,,,,,
03,2021-07-21,cnig_ccaa,354,64653,3128,6714,446.85714285714283,479.57142857142856,801,2020-11-10,,,,,
10,2021-07-20,cnig_ccaa,2934,450068,17676,32902,2525.1428571428573,2350.1428571428573,8635,2021-01-15,,,,,
06,2021-07-20,cnig_ccaa,303,37609,2027,3797,289.57142857142856,271.2142857142857,342,2021-07-19,,,,,
09,2021-07-20,cnig_ccaa,7474,797917,49676,103701,7096.571428571428,7407.214285714285,10126,2021-07-12,,,,,
02,2021-07-20,cnig_ccaa,897,141620,5958,11507,851.1428571428571,821.9285714285714,1137,2020-10-26,,,,,
12,2021-07-20,cnig_ccaa,1681,150082,10051,16454,1435.857142857143,1175.2857142857142,1863,2021-01-18,,,,,
19,2021-07-20,cnig_ccaa,15,9551,94,216,13.428571428571429,15.428571428571429,99,2020-10-21,,,,,
15,2021-07-20,cnig_ccaa,489,72970,3365,6505,480.7142857142857,464.64285714285717,742,2020-10-19,,,,,
07,2021-07-20,cnig_ccaa,1528,268437,9877,21744,1411.0,1553.142857142857,2956,2021-01-18,,,,,
11,2021-07-20,cnig_ccaa,553,84944,3267,5505,466.7142857142857,393.2142857142857,1302,2021-01-12,,,,,
18,2021-07-20,cnig_ccaa,23,6183,105,165,15.0,11.785714285714286,75,2020-10-28,,,,,
14,2021-07-20,cnig_ccaa,627,122561,3499,5941,499.85714285714283,424.35714285714283,2115,2021-01-12,,,,,
01,2021-07-20,cnig_ccaa,5622,682711,26952,45844,3850.285714285714,3274.5714285714284,8475,2021-01-20,,,,,
04,2021-07-20,cnig_ccaa,1100,76684,6543,11333,934.7142857142857,809.5,1100,2021-07-20,,,,,
05,2021-07-20,cnig_ccaa,929,73895,5316,9407,759.4285714285714,671.9285714285714,954,2021-07-19,,,,,
13,2021-07-20,cnig_ccaa,4939,789477,25622,42061,3660.285714285714,3004.3571428571427,7008,2021-01-19,,,,,
