id,date,layer,population,total_cases,new_cases,active_cases_7,active_cases_14,new_cases_mean_7,new_cases_mean_14,max_new_cases,max_new_cases_date,active_cases_14_by_100k,active_cases_7_by_100k,new_cases_by_100k,total_cases_by_100k
39069,2020-07-20,cnig_municipios,3127.4132780490654,8,0,0,0,0.0,0.0,1,2020-04-01,0.0,0.0,0.0,0.0025580245681474305
39076,2020-07-20,cnig_municipios,6050.13951715384,10,0,0,0,0.0,0.0,1,2020-04-01,0.0,0.0,0.0,0.0016528544460251205
39061,2020-07-20,cnig_municipios,10702.979385253277,12,0,0,0,0.0,0.0,2,2020-04-15,0.0,0.0,0.0,0.0011211831367753337
39059,2020-07-20,cnig_municipios,9686.90286368935,87,1,2,2,0.2857142857142857,0.14285714285714285,8,2020-04-28,0.00020646433933975474,0.00020646433933975474,0.00010323216966987737,0.00898119876127933
39063,2020-07-20,cnig_municipios,1785.449187526499,3,0,0,0,0.0,0.0,1,2020-04-04,0.0,0.0,0.0,0.0016802494414058901
39093,2020-07-20,cnig_municipios,435.6312346547274,0,0,0,0,0.0,0.0,0,2020-03-30,0.0,0.0,0.0,0.0
39025,2020-07-20,cnig_municipios,10248.3488003911,58,0,0,1,0.0,0.07142857142857142,3,2020-04-29,9.757669449754068e-05,0.0,0.0,0.00565944828085736
39090,2020-07-20,cnig_municipios,1704.3654000509246,5,0,0,0,0.0,0.0,1,2020-04-20,0.0,0.0,0.0,0.0029336432198462875
39067,2020-07-20,cnig_municipios,1095.370748956216,8,1,1,1,0.14285714285714285,0.07142857142857142,1,2020-05-25,0.0009129329050943754,0.0009129329050943754,0.0009129329050943754,0.007303463240755003
39056,2020-07-20,cnig_municipios,3049.647605682,14,0,0,0,0.0,0.0,3,2020-05-21,0.0,0.0,0.0,0.0045906943392133815
39080,2020-07-20,cnig_municipios,9652.453639749745,10,0,0,0,0.0,0.0,1,2020-04-04,0.0,0.0,0.0,0.0010360060118620022
39070,2020-07-20,cnig_municipios,215.09334508537316,0,0,0,0,0.0,0.0,0,2020-03-30,0.0,0.0,0.0,0.0
39040,2020-07-20,cnig_municipios,5945.021291193701,10,0,1,1,0.14285714285714285,0.07142857142857142,1,2020-04-04,0.00016820797622395226,0.00016820797622395226,0.0,0.0016820797622395228
39058,2020-07-20,cnig_municipios,1365.4206952123986,9,0,0,0,0.0,0.0,2,2020-04-03,0.0,0.0,0.0,0.006591375120910996
39010,2020-07-20,cnig_municipios,850.0745297239505,0,0,0,0,0.0,0.0,0,2020-03-30,0.0,0.0,0.0,0.0
39071,2020-07-20,cnig_municipios,540.4181098929818,1,0,0,0,0.0,0.0,1,2020-04-11,0.0,0.0,0.0,0.001850419113819166
39047,2020-07-20,cnig_municipios,11432.032791510657,5,0,0,1,0.0,0.07142857142857142,1,2020-04-02,8.747350696392269e-05,0.0,0.0,0.00043736753481961343
39095,2020-07-20,cnig_municipios,4686.389683791062,43,0,0,0,0.0,0.0,1,2020-04-02,0.0,0.0,0.0,0.009175506712283277
39083,2020-07-20,cnig_municipios,1686.1741776421093,9,0,1,1,0.14285714285714285,0.07142857142857142,3,2020-06-25,0.0005930585423852044,0.0005930585423852044,0.0,0.005337526881466839
39041,2020-07-20,cnig_municipios,2613.4468648359625,15,0,0,0,0.0,0.0,2,2020-04-23,0.0,0.0,0.0,0.005739546574229471
39084,2020-07-20,cnig_municipios,1492.5187195566555,0,0,0,0,0.0,0.0,0,2020-03-30,0.0,0.0,0.0,0.0
39073,2020-07-20,cnig_municipios,12356.388079921946,77,0,3,3,0.42857142857142855,0.21428571428571427,6,2020-04-27,0.00024278939610797258,0.00024278939610797258,0.0,0.00623159450010463
39092,2020-07-20,cnig_municipios,1366.0861233943974,1,0,0,0,0.0,0.0,1,2020-04-25,0.0,0.0,0.0,0.000732018269474284
39033,2020-07-20,cnig_municipios,1110.271738246206,4,0,2,2,0.2857142857142857,0.14285714285714285,2,2020-07-19,0.001801360812046982,0.001801360812046982,0.0,0.003602721624093964
39002,2020-07-20,cnig_municipios,5809.767892633864,26,0,1,2,0.14285714285714285,0.14285714285714285,2,2020-04-03,0.00034424783174828315,0.00017212391587414157,0.0,0.004475221812727681
39048,2020-07-20,cnig_municipios,2132.6267267014105,6,0,0,0,0.0,0.0,1,2020-04-02,0.0,0.0,0.0,0.00281343187013339
39043,2020-07-20,cnig_municipios,2983.491888476256,15,0,0,0,0.0,0.0,28,2020-05-12,0.0,0.0,0.0,0.005027665755666215
39074,2020-07-20,cnig_municipios,10383.647813802607,18,0,0,0,0.0,0.0,2,2020-04-29,0.0,0.0,0.0,0.0017334948490908225
39054,2020-07-20,cnig_municipios,6312.313976090464,23,0,0,0,0.0,0.0,4,2020-06-25,0.0,0.0,0.0,0.0036436717322868442
39098,2020-07-20,cnig_municipios,2043.7381256138624,2,0,0,0,0.0,0.0,1,2020-05-03,0.0,0.0,0.0,0.000978598957926312
39035,2020-07-20,cnig_municipios,17703.031818940693,94,0,1,1,0.14285714285714285,0.07142857142857142,8,2020-05-11,5.6487499442332106e-05,5.6487499442332106e-05,0.0,0.0053098249475792185
39049,2020-07-20,cnig_municipios,620.6626683315543,0,0,0,0,0.0,0.0,0,2020-03-30,0.0,0.0,0.0,0.0
39089,2020-07-20,cnig_municipios,287.57832184230205,0,0,0,0,0.0,0.0,0,2020-03-30,0.0,0.0,0.0,0.0
39057,2020-07-20,cnig_municipios,3425.215864057817,19,3,4,4,0.5714285714285714,0.2857142857142857,3,2020-07-20,0.0011678096093077307,0.0011678096093077307,0.0008758572069807979,0.005547095644211721
39003,2020-07-20,cnig_municipios,432.04715736843815,1,0,0,0,0.0,0.0,0,2020-03-30,0.0,0.0,0.0,0.0023145621558788017
39006,2020-07-20,cnig_municipios,9380.026204024403,6,0,1,1,0.14285714285714285,0.07142857142857142,1,2020-03-31,0.00010660951027737645,0.00010660951027737645,0.0,0.0006396570616642586
39021,2020-07-20,cnig_municipios,730.7495155216583,2,0,0,0,0.0,0.0,1,2020-04-20,0.0,0.0,0.0,0.0027369159438610986
39034,2020-07-20,cnig_municipios,523.6392875135549,0,0,0,0,0.0,0.0,0,2020-03-30,0.0,0.0,0.0,0.0
39008,2020-07-20,cnig_municipios,17429.127302026132,43,0,-1,0,-0.14285714285714285,0.0,3,2020-04-02,0.0,-5.737521923336633e-05,0.0,0.0024671344270347523
39038,2020-07-20,cnig_municipios,2414.523950988869,35,0,1,1,0.14285714285714285,0.07142857142857142,2,2020-04-12,0.0004141603149517112,0.0004141603149517112,0.0,0.014495611023309892
39099,2020-07-20,cnig_municipios,4590.567863087124,14,0,0,0,0.0,0.0,2,2020-05-02,0.0,0.0,0.0,0.0030497316274473063
39020,2020-07-20,cnig_municipios,43122.5018257842,171,1,2,2,0.2857142857142857,0.14285714285714285,15,2020-05-11,4.6379498297200876e-05,4.6379498297200876e-05,2.3189749148600438e-05,0.003965447104410675
