id,date,layer,new_cases,total_cases,active_cases_7,active_cases_14,new_cases_mean_7,new_cases_mean_14,max_new_cases,max_new_cases_date
36,2021-02-11,cnig_provincias,177,34819,1150,3295,164.28571428571428,235.35714285714286,609,2021-01-18
47,2021-02-11,cnig_provincias,78,45987,779,2386,111.28571428571429,170.42857142857142,725,2021-01-18
25,2021-02-11,cnig_provincias,97,37065,673,1643,96.14285714285714,117.35714285714286,343,2020-07-18
12,2021-02-11,cnig_provincias,107,36825,882,3033,126.0,216.64285714285714,860,2021-01-20
22,2021-02-11,cnig_provincias,20,15662,174,466,24.857142857142858,33.285714285714285,248,2020-11-03
48,2021-02-11,cnig_provincias,296,74344,2300,5317,328.57142857142856,379.7857142857143,692,2020-10-27
50,2021-02-11,cnig_provincias,152,74469,1539,3929,219.85714285714286,280.64285714285717,819,2020-10-26
09,2021-02-11,cnig_provincias,74,28301,553,1267,79.0,90.5,359,2020-11-05
17,2021-02-11,cnig_provincias,132,55064,1160,2713,165.71428571428572,193.78571428571428,784,2020-10-21
11,2021-02-11,cnig_provincias,414,65408,2739,7589,391.2857142857143,542.0714285714286,1441,2021-01-20
28,2021-02-11,cnig_provincias,1224,562692,14291,37762,2041.5714285714287,2697.285714285714,6901,2021-01-19
34,2021-02-11,cnig_provincias,39,16711,508,1809,72.57142857142857,129.21428571428572,287,2021-01-22
44,2021-02-11,cnig_provincias,52,12551,484,1316,69.14285714285714,94.0,189,2021-01-22
21,2021-02-11,cnig_provincias,72,23743,749,2450,107.0,175.0,579,2021-01-22
26,2021-02-11,cnig_provincias,36,27171,313,1254,44.714285714285715,89.57142857142857,368,2021-01-19
01,2021-02-11,cnig_provincias,54,21709,558,1358,79.71428571428571,97.0,181,2020-03-18
20,2021-02-11,cnig_provincias,110,49590,1152,2878,164.57142857142858,205.57142857142858,693,2020-11-01
16,2021-02-11,cnig_provincias,28,18324,267,982,38.142857142857146,70.14285714285714,340,2021-01-14
51,2021-02-11,cnig_provincias,19,4369,194,404,27.714285714285715,28.857142857142858,75,2020-10-28
18,2021-02-11,cnig_provincias,256,65857,1305,3842,186.42857142857142,274.42857142857144,1252,2020-10-21
43,2021-02-11,cnig_provincias,96,49373,684,1942,97.71428571428571,138.71428571428572,834,2020-10-21
15,2021-02-11,cnig_provincias,195,48002,1759,4935,251.28571428571428,352.5,952,2021-01-18
04,2021-02-11,cnig_provincias,246,42480,1736,5050,248.0,360.7142857142857,901,2021-01-20
14,2021-02-11,cnig_provincias,96,42000,845,2959,120.71428571428571,211.35714285714286,718,2021-01-19
29,2021-02-11,cnig_provincias,566,79737,2887,8570,412.42857142857144,612.1428571428571,1862,2021-01-20
49,2021-02-11,cnig_provincias,5,11833,129,535,18.428571428571427,38.214285714285715,214,2020-10-27
31,2021-02-11,cnig_provincias,73,50458,689,1924,98.42857142857143,137.42857142857142,734,2020-10-19
45,2021-02-11,cnig_provincias,101,60892,1117,3622,159.57142857142858,258.7142857142857,945,2021-01-20
10,2021-02-11,cnig_provincias,22,22611,219,924,31.285714285714285,66.0,369,2021-01-13
24,2021-02-11,cnig_provincias,47,33651,1023,2876,146.14285714285714,205.42857142857142,572,2021-01-25
02,2021-02-11,cnig_provincias,36,25696,316,1088,45.142857142857146,77.71428571428571,374,2021-01-14
19,2021-02-11,cnig_provincias,31,18807,439,1368,62.714285714285715,97.71428571428571,350,2021-01-15
38,2021-02-11,cnig_provincias,40,16515,385,763,55.0,54.5,216,2020-12-15
33,2021-02-11,cnig_provincias,145,41484,1586,4263,226.57142857142858,304.5,801,2020-11-10
35,2021-02-11,cnig_provincias,124,20726,897,1994,128.14285714285714,142.42857142857142,285,2021-01-18
13,2021-02-11,cnig_provincias,35,41189,497,1733,71.0,123.78571428571429,781,2021-01-12
03,2021-02-11,cnig_provincias,258,136758,2822,10806,403.14285714285717,771.8571428571429,3791,2021-01-15
37,2021-02-11,cnig_provincias,52,27258,650,2001,92.85714285714286,142.92857142857142,434,2021-01-25
39,2021-02-11,cnig_provincias,74,23873,530,1277,75.71428571428571,91.21428571428571,264,2020-11-02
41,2021-02-11,cnig_provincias,447,94800,3134,8698,447.7142857142857,621.2857142857143,1611,2021-01-22
40,2021-02-11,cnig_provincias,29,13452,364,1041,52.0,74.35714285714286,284,2021-01-15
06,2021-02-11,cnig_provincias,78,44675,679,1875,97.0,133.92857142857142,1008,2021-01-15
30,2021-02-10,cnig_provincias,166,104491,1648,5230,235.42857142857142,373.57142857142856,2105,2021-01-12
32,2021-02-10,cnig_provincias,41,14010,358,1072,51.142857142857146,76.57142857142857,264,2021-01-18
46,2021-02-10,cnig_provincias,441,189829,4580,15977,654.2857142857143,1141.2142857142858,4420,2021-01-15
27,2021-02-10,cnig_provincias,35,11040,388,992,55.42857142857143,70.85714285714286,208,2021-01-22
42,2021-02-10,cnig_provincias,40,6831,277,775,39.57142857142857,55.357142857142854,91,2021-01-25
05,2021-02-10,cnig_provincias,11,10749,219,614,31.285714285714285,43.857142857142854,175,2021-01-11
23,2021-02-10,cnig_provincias,99,39362,1023,3023,146.14285714285714,215.92857142857142,595,2020-10-23
52,2021-02-10,cnig_provincias,23,6605,233,547,33.285714285714285,39.07142857142857,100,2020-10-21
08,2021-02-10,cnig_provincias,1096,402396,8777,21605,1253.857142857143,1543.2142857142858,4967,2020-10-20
07,2021-02-10,cnig_provincias,114,54972,876,2534,125.14285714285714,181.0,798,2021-01-04
36,2021-02-10,cnig_provincias,134,34642,1190,3509,170.0,250.64285714285714,609,2021-01-18
47,2021-02-10,cnig_provincias,91,45909,858,2644,122.57142857142857,188.85714285714286,725,2021-01-18
25,2021-02-10,cnig_provincias,83,36968,698,1723,99.71428571428571,123.07142857142857,343,2020-07-18
12,2021-02-10,cnig_provincias,92,36718,999,3322,142.71428571428572,237.28571428571428,860,2021-01-20
22,2021-02-10,cnig_provincias,25,15642,194,497,27.714285714285715,35.5,248,2020-11-03
48,2021-02-10,cnig_provincias,254,74048,2370,5526,338.57142857142856,394.7142857142857,692,2020-10-27
50,2021-02-10,cnig_provincias,213,74317,1715,4201,245.0,300.07142857142856,819,2020-10-26
09,2021-02-10,cnig_provincias,72,28227,571,1322,81.57142857142857,94.42857142857143,359,2020-11-05
17,2021-02-10,cnig_provincias,141,54932,1231,2859,175.85714285714286,204.21428571428572,784,2020-10-21
11,2021-02-10,cnig_provincias,361,64994,3014,7945,430.57142857142856,567.5,1441,2021-01-20
28,2021-02-10,cnig_provincias,1716,561468,15693,40323,2241.8571428571427,2880.214285714286,6901,2021-01-19
34,2021-02-10,cnig_provincias,57,16672,616,2032,88.0,145.14285714285714,287,2021-01-22
44,2021-02-10,cnig_provincias,67,12499,533,1380,76.14285714285714,98.57142857142857,189,2021-01-22
21,2021-02-10,cnig_provincias,93,23671,900,2755,128.57142857142858,196.78571428571428,579,2021-01-22
26,2021-02-10,cnig_provincias,32,27135,376,1441,53.714285714285715,102.92857142857143,368,2021-01-19
01,2021-02-10,cnig_provincias,79,21655,592,1427,84.57142857142857,101.92857142857143,181,2020-03-18
20,2021-02-10,cnig_provincias,137,49480,1252,3022,178.85714285714286,215.85714285714286,693,2020-11-01
16,2021-02-10,cnig_provincias,25,18296,297,1088,42.42857142857143,77.71428571428571,340,2021-01-14
51,2021-02-10,cnig_provincias,26,4350,195,413,27.857142857142858,29.5,75,2020-10-28
18,2021-02-10,cnig_provincias,146,65601,1281,4196,183.0,299.7142857142857,1252,2020-10-21
43,2021-02-10,cnig_provincias,73,49277,713,2133,101.85714285714286,152.35714285714286,834,2020-10-21
15,2021-02-10,cnig_provincias,203,47807,1902,5264,271.7142857142857,376.0,952,2021-01-18
04,2021-02-10,cnig_provincias,205,42234,1874,5371,267.7142857142857,383.64285714285717,901,2021-01-20
14,2021-02-10,cnig_provincias,113,41904,987,3352,141.0,239.42857142857142,718,2021-01-19
29,2021-02-10,cnig_provincias,312,79171,3021,9286,431.57142857142856,663.2857142857143,1862,2021-01-20
49,2021-02-10,cnig_provincias,14,11828,162,613,23.142857142857142,43.785714285714285,214,2020-10-27
31,2021-02-10,cnig_provincias,79,50385,747,2106,106.71428571428571,150.42857142857142,734,2020-10-19
45,2021-02-10,cnig_provincias,133,60791,1280,4196,182.85714285714286,299.7142857142857,945,2021-01-20
10,2021-02-10,cnig_provincias,33,22589,282,1047,40.285714285714285,74.78571428571429,369,2021-01-13
24,2021-02-10,cnig_provincias,90,33604,1186,3224,169.42857142857142,230.28571428571428,572,2021-01-25
02,2021-02-10,cnig_provincias,28,25660,371,1236,53.0,88.28571428571429,374,2021-01-14
19,2021-02-10,cnig_provincias,50,18776,491,1511,70.14285714285714,107.92857142857143,350,2021-01-15
38,2021-02-10,cnig_provincias,45,16475,395,758,56.42857142857143,54.142857142857146,216,2020-12-15
33,2021-02-10,cnig_provincias,198,41339,1708,4462,244.0,318.7142857142857,801,2020-11-10
35,2021-02-10,cnig_provincias,115,20602,901,2060,128.71428571428572,147.14285714285714,285,2021-01-18
13,2021-02-10,cnig_provincias,67,41154,626,1982,89.42857142857143,141.57142857142858,781,2021-01-12
03,2021-02-10,cnig_provincias,284,136500,3393,12574,484.7142857142857,898.1428571428571,3791,2021-01-15
37,2021-02-10,cnig_provincias,117,27206,745,2210,106.42857142857143,157.85714285714286,434,2021-01-25
39,2021-02-10,cnig_provincias,61,23799,528,1311,75.42857142857143,93.64285714285714,264,2020-11-02
41,2021-02-10,cnig_provincias,391,94353,3319,9638,474.14285714285717,688.4285714285714,1611,2021-01-22
40,2021-02-10,cnig_provincias,41,13423,412,1130,58.857142857142854,80.71428571428571,284,2021-01-15
06,2021-02-10,cnig_provincias,83,44597,722,2128,103.14285714285714,152.0,1008,2021-01-15
30,2021-02-09,cnig_provincias,237,104325,1932,5839,276.0,417.07142857142856,2105,2021-01-12
32,2021-02-09,cnig_provincias,42,13969,392,1188,56.0,84.85714285714286,264,2021-01-18
46,2021-02-09,cnig_provincias,583,189388,5496,18205,785.1428571428571,1300.357142857143,4420,2021-01-15
27,2021-02-09,cnig_provincias,52,11005,429,1092,61.285714285714285,78.0,208,2021-01-22
42,2021-02-09,cnig_provincias,35,6791,288,819,41.142857142857146,58.5,91,2021-01-25
05,2021-02-09,cnig_provincias,24,10738,258,691,36.857142857142854,49.357142857142854,175,2021-01-11
23,2021-02-09,cnig_provincias,115,39263,1199,3353,171.28571428571428,239.5,595,2020-10-23
52,2021-02-09,cnig_provincias,26,6582,250,573,35.714285714285715,40.92857142857143,100,2020-10-21
08,2021-02-09,cnig_provincias,1333,401300,9476,22950,1353.7142857142858,1639.2857142857142,4967,2020-10-20
07,2021-02-09,cnig_provincias,131,54858,1010,2730,144.28571428571428,195.0,798,2021-01-04
36,2021-02-09,cnig_provincias,135,34508,1302,3819,186.0,272.7857142857143,609,2021-01-18
47,2021-02-09,cnig_provincias,113,45818,967,2931,138.14285714285714,209.35714285714286,725,2021-01-18
25,2021-02-09,cnig_provincias,89,36885,754,1856,107.71428571428571,132.57142857142858,343,2020-07-18
12,2021-02-09,cnig_provincias,111,36626,1198,3755,171.14285714285714,268.2142857142857,860,2021-01-20
22,2021-02-09,cnig_provincias,23,15617,202,519,28.857142857142858,37.07142857142857,248,2020-11-03
48,2021-02-09,cnig_provincias,362,73794,2507,5799,358.14285714285717,414.2142857142857,692,2020-10-27
50,2021-02-09,cnig_provincias,259,74104,1834,4385,262.0,313.2142857142857,819,2020-10-26
09,2021-02-09,cnig_provincias,78,28155,604,1416,86.28571428571429,101.14285714285714,359,2020-11-05
17,2021-02-09,cnig_provincias,174,54791,1320,2996,188.57142857142858,214.0,784,2020-10-21
11,2021-02-09,cnig_provincias,459,64633,3373,8776,481.85714285714283,626.8571428571429,1441,2021-01-20
28,2021-02-09,cnig_provincias,2408,559752,16898,42587,2414.0,3041.9285714285716,6901,2021-01-19
34,2021-02-09,cnig_provincias,50,16615,713,2260,101.85714285714286,161.42857142857142,287,2021-01-22
44,2021-02-09,cnig_provincias,66,12432,577,1485,82.42857142857143,106.07142857142857,189,2021-01-22
21,2021-02-09,cnig_provincias,112,23578,1055,3047,150.71428571428572,217.64285714285714,579,2021-01-22
26,2021-02-09,cnig_provincias,41,27103,465,1661,66.42857142857143,118.64285714285714,368,2021-01-19
01,2021-02-09,cnig_provincias,80,21576,632,1491,90.28571428571429,106.5,181,2020-03-18
20,2021-02-09,cnig_provincias,188,49343,1343,3146,191.85714285714286,224.71428571428572,693,2020-11-01
16,2021-02-09,cnig_provincias,29,18271,354,1285,50.57142857142857,91.78571428571429,340,2021-01-14
51,2021-02-09,cnig_provincias,29,4324,198,421,28.285714285714285,30.071428571428573,75,2020-10-28
18,2021-02-09,cnig_provincias,162,65455,1468,5118,209.71428571428572,365.57142857142856,1252,2020-10-21
43,2021-02-09,cnig_provincias,92,49204,807,2334,115.28571428571429,166.71428571428572,834,2020-10-21
15,2021-02-09,cnig_provincias,232,47604,2106,5680,300.85714285714283,405.7142857142857,952,2021-01-18
04,2021-02-09,cnig_provincias,250,42029,2117,5982,302.42857142857144,427.2857142857143,901,2021-01-20
14,2021-02-09,cnig_provincias,113,41791,1171,3816,167.28571428571428,272.57142857142856,718,2021-01-19
29,2021-02-09,cnig_provincias,323,78859,3406,10614,486.57142857142856,758.1428571428571,1862,2021-01-20
49,2021-02-09,cnig_provincias,18,11814,184,720,26.285714285714285,51.42857142857143,214,2020-10-27
31,2021-02-09,cnig_provincias,82,50306,852,2257,121.71428571428571,161.21428571428572,734,2020-10-19
45,2021-02-09,cnig_provincias,149,60658,1485,4706,212.14285714285714,336.14285714285717,945,2021-01-20
10,2021-02-09,cnig_provincias,34,22556,324,1196,46.285714285714285,85.42857142857143,369,2021-01-13
24,2021-02-09,cnig_provincias,123,33514,1357,3517,193.85714285714286,251.21428571428572,572,2021-01-25
02,2021-02-09,cnig_provincias,50,25632,443,1413,63.285714285714285,100.92857142857143,374,2021-01-14
19,2021-02-09,cnig_provincias,69,18726,608,1682,86.85714285714286,120.14285714285714,350,2021-01-15
38,2021-02-09,cnig_provincias,58,16430,403,749,57.57142857142857,53.5,216,2020-12-15
33,2021-02-09,cnig_provincias,216,41141,1787,4704,255.28571428571428,336.0,801,2020-11-10
35,2021-02-09,cnig_provincias,113,20487,914,2182,130.57142857142858,155.85714285714286,285,2021-01-18
13,2021-02-09,cnig_provincias,55,41087,747,2290,106.71428571428571,163.57142857142858,781,2021-01-12
03,2021-02-09,cnig_provincias,363,136216,4118,14648,588.2857142857143,1046.2857142857142,3791,2021-01-15
37,2021-02-09,cnig_provincias,108,27089,837,2399,119.57142857142857,171.35714285714286,434,2021-01-25
39,2021-02-09,cnig_provincias,76,23738,547,1367,78.14285714285714,97.64285714285714,264,2020-11-02
41,2021-02-09,cnig_provincias,497,93962,3748,10734,535.4285714285714,766.7142857142857,1611,2021-01-22
40,2021-02-09,cnig_provincias,55,13382,467,1246,66.71428571428571,89.0,284,2021-01-15
06,2021-02-09,cnig_provincias,51,44514,790,2386,112.85714285714286,170.42857142857142,1008,2021-01-15
30,2021-02-08,cnig_provincias,212,104088,2164,6568,309.14285714285717,469.14285714285717,2105,2021-01-12
32,2021-02-08,cnig_provincias,45,13927,446,1304,63.714285714285715,93.14285714285714,264,2021-01-18
46,2021-02-08,cnig_provincias,636,188805,6377,20272,911.0,1448.0,4420,2021-01-15
27,2021-02-08,cnig_provincias,64,10953,463,1219,66.14285714285714,87.07142857142857,208,2021-01-22
42,2021-02-08,cnig_provincias,32,6756,321,860,45.857142857142854,61.42857142857143,91,2021-01-25
05,2021-02-08,cnig_provincias,32,10714,282,771,40.285714285714285,55.07142857142857,175,2021-01-11
23,2021-02-08,cnig_provincias,190,39148,1367,3617,195.28571428571428,258.35714285714283,595,2020-10-23
52,2021-02-08,cnig_provincias,33,6556,259,609,37.0,43.5,100,2020-10-21
08,2021-02-08,cnig_provincias,1514,399967,10133,24003,1447.5714285714287,1714.5,4967,2020-10-20
07,2021-02-08,cnig_provincias,137,54727,1210,2928,172.85714285714286,209.14285714285714,798,2021-01-04
36,2021-02-08,cnig_provincias,178,34373,1452,4142,207.42857142857142,295.85714285714283,609,2021-01-18
47,2021-02-08,cnig_provincias,120,45705,1070,3297,152.85714285714286,235.5,725,2021-01-18
25,2021-02-08,cnig_provincias,109,36796,808,1943,115.42857142857143,138.78571428571428,343,2020-07-18
12,2021-02-08,cnig_provincias,135,36515,1402,4272,200.28571428571428,305.14285714285717,860,2021-01-20
22,2021-02-08,cnig_provincias,35,15594,225,550,32.142857142857146,39.285714285714285,248,2020-11-03
48,2021-02-08,cnig_provincias,359,73432,2643,5951,377.57142857142856,425.07142857142856,692,2020-10-27
50,2021-02-08,cnig_provincias,205,73845,1960,4623,280.0,330.2142857142857,819,2020-10-26
09,2021-02-08,cnig_provincias,94,28077,633,1454,90.42857142857143,103.85714285714286,359,2020-11-05
17,2021-02-08,cnig_provincias,244,54617,1424,3121,203.42857142857142,222.92857142857142,784,2020-10-21
11,2021-02-08,cnig_provincias,243,64174,3567,9530,509.57142857142856,680.7142857142857,1441,2021-01-20
28,2021-02-08,cnig_provincias,2377,557344,18632,45958,2661.714285714286,3282.714285714286,6901,2021-01-19
34,2021-02-08,cnig_provincias,81,16565,805,2458,115.0,175.57142857142858,287,2021-01-22
44,2021-02-08,cnig_provincias,72,12366,663,1579,94.71428571428571,112.78571428571429,189,2021-01-22
21,2021-02-08,cnig_provincias,89,23466,1232,3384,176.0,241.71428571428572,579,2021-01-22
26,2021-02-08,cnig_provincias,35,27062,592,1913,84.57142857142857,136.64285714285714,368,2021-01-19
01,2021-02-08,cnig_provincias,95,21496,674,1557,96.28571428571429,111.21428571428571,181,2020-03-18
20,2021-02-08,cnig_provincias,145,49155,1410,3211,201.42857142857142,229.35714285714286,693,2020-11-01
16,2021-02-08,cnig_provincias,45,18242,446,1471,63.714285714285715,105.07142857142857,340,2021-01-14
51,2021-02-08,cnig_provincias,21,4295,203,426,29.0,30.428571428571427,75,2020-10-28
18,2021-02-08,cnig_provincias,198,65293,1682,5620,240.28571428571428,401.42857142857144,1252,2020-10-21
43,2021-02-08,cnig_provincias,119,49112,904,2594,129.14285714285714,185.28571428571428,834,2020-10-21
15,2021-02-08,cnig_provincias,316,47372,2308,6107,329.7142857142857,436.2142857142857,952,2021-01-18
04,2021-02-08,cnig_provincias,194,41779,2278,6415,325.42857142857144,458.2142857142857,901,2021-01-20
14,2021-02-08,cnig_provincias,100,41678,1299,4247,185.57142857142858,303.35714285714283,718,2021-01-19
29,2021-02-08,cnig_provincias,333,78536,3848,11524,549.7142857142857,823.1428571428571,1862,2021-01-20
49,2021-02-08,cnig_provincias,17,11796,212,793,30.285714285714285,56.642857142857146,214,2020-10-27
31,2021-02-08,cnig_provincias,109,50224,925,2378,132.14285714285714,169.85714285714286,734,2020-10-19
45,2021-02-08,cnig_provincias,219,60509,1726,5253,246.57142857142858,375.2142857142857,945,2021-01-20
10,2021-02-08,cnig_provincias,24,22522,392,1388,56.0,99.14285714285714,369,2021-01-13
24,2021-02-08,cnig_provincias,204,33391,1483,3806,211.85714285714286,271.85714285714283,572,2021-01-25
02,2021-02-08,cnig_provincias,39,25582,514,1620,73.42857142857143,115.71428571428571,374,2021-01-14
19,2021-02-08,cnig_provincias,59,18657,729,1837,104.14285714285714,131.21428571428572,350,2021-01-15
38,2021-02-08,cnig_provincias,49,16372,407,755,58.142857142857146,53.92857142857143,216,2020-12-15
33,2021-02-08,cnig_provincias,252,40925,1987,5026,283.85714285714283,359.0,801,2020-11-10
35,2021-02-08,cnig_provincias,128,20374,960,2279,137.14285714285714,162.78571428571428,285,2021-01-18
13,2021-02-08,cnig_provincias,95,41032,864,2622,123.42857142857143,187.28571428571428,781,2021-01-12
03,2021-02-08,cnig_provincias,386,135853,4813,16539,687.5714285714286,1181.357142857143,3791,2021-01-15
